k,head,program,accepted_rank,strategy,increase,kl_div,shuffle_idx
76,"(7, 4)",sentence_beginning_salience,1,smart,4.059063,0.163827,30
77,"(10, 4)",token_reinforcement,1,smart,4.700613,0.177432,30
78,"(2, 7)",uniform_lower_diagonal,1,smart,5.001261,0.177745,30
79,"(11, 0)",uniform_lower_diagonal,1,smart,5.236988,0.178072,30
80,"(11, 6)",initial_element_reinforcement,2,smart,5.236988,0.178072,30
81,"(1, 8)",uniform_lower_diagonal,1,smart,5.335375,0.177666,30
82,"(6, 3)",token_reinforcement,1,smart,5.713147,0.181327,30
83,"(10, 9)",token_reinforcement,1,smart,7.403242,0.191272,30
84,"(5, 10)",token_reinforcement,1,smart,9.385665,0.20982,30
85,"(7, 0)",token_reinforcement,1,smart,10.035975,0.224141,30
86,"(6, 5)",token_reinforcement,1,smart,10.196616,0.226492,30
87,"(4, 4)",token_reinforcement,1,smart,10.731624,0.230856,30
88,"(5, 8)",token_reinforcement,1,smart,11.909023,0.255468,30
89,"(11, 8)",uniform_lower_diagonal,1,smart,11.881322,0.253248,30
90,"(7, 3)",token_reinforcement,1,smart,11.601071,0.281991,30
91,"(3, 10)",initial_token_reference_attention,1,smart,12.633723,0.29833,30
92,"(4, 7)",first_token_dominance,1,smart,13.079657,0.304094,30
93,"(7, 8)",token_reinforcement,1,smart,13.974025,0.314032,30
94,"(8, 2)",token_reinforcement,1,smart,14.051018,0.308994,30
95,"(11, 10)",initial_token_reference_attention,1,smart,15.062914,0.320815,30
96,"(2, 3)",uniform_lower_diagonal,1,smart,14.64581,0.330478,30
97,"(6, 4)",initial_token_reference_attention,1,smart,14.380565,0.338328,30
98,"(6, 8)",token_reinforcement,1,smart,15.82101,0.372574,30
99,"(1, 3)",initial_token_reference_attention,1,smart,16.312101,0.385478,30
100,"(0, 7)",uniform_lower_diagonal,1,smart,16.493803,0.391537,30
101,"(6, 7)",token_reinforcement,1,smart,17.907754,0.4014,30
102,"(9, 3)",initial_token_reference_attention,1,smart,18.49973,0.409804,30
103,"(5, 6)",token_reinforcement,1,smart,20.130195,0.450525,30
104,"(1, 10)",uniform_lower_diagonal,1,smart,20.52338,0.46743,30
105,"(11, 3)",token_reinforcement,1,smart,20.654961,0.468269,30
106,"(0, 0)",uniform_lower_diagonal,1,smart,20.734918,0.474582,30
107,"(3, 7)",previous_attention,1,smart,22.2048,0.507475,30
108,"(4, 0)",initial_token_reference_attention,1,smart,24.833686,0.530781,30
109,"(1, 0)",uniform_lower_diagonal,1,smart,25.28219,0.538487,30
110,"(4, 3)",initial_token_reference_attention,1,smart,27.302114,0.566099,30
111,"(2, 5)",uniform_lower_diagonal,1,smart,28.774964,0.603272,30
112,"(2, 9)",uniform_lower_diagonal,1,smart,31.427329,0.645527,30
113,"(1, 1)",uniform_lower_diagonal,1,smart,33.364516,0.662441,30
114,"(4, 6)",token_reinforcement,1,smart,34.772719,0.698899,30
115,"(11, 4)",token_reinforcement,1,smart,34.715869,0.705064,30
116,"(5, 3)",uniform_lower_diagonal,1,smart,37.100432,0.761932,30
117,"(5, 7)",token_reinforcement,1,smart,39.334567,0.787452,30
118,"(8, 7)",token_reinforcement,1,smart,41.282197,0.80235,30
119,"(3, 1)",initial_token_reference_attention,1,smart,44.511067,0.880757,30
120,"(0, 4)",lexical_diversity_focus,1,smart,43.973441,0.844336,30
121,"(2, 4)",uniform_lower_diagonal,1,smart,49.077352,0.842362,30
122,"(3, 5)",token_reinforcement,1,smart,50.420495,0.883323,30
123,"(7, 5)",token_reinforcement,1,smart,53.012207,0.853372,30
124,"(2, 6)",initial_token_reference_attention,1,smart,55.714846,0.835781,30
125,"(3, 9)",initial_token_reference_attention,1,smart,59.583788,0.913191,30
126,"(2, 0)",uniform_lower_diagonal,1,smart,64.820901,0.971845,30
