k,head,program,strategy,increase,kl_div,spike
88,"(21, 23)",sentence_beginning_salience,smart,5.06914915283885,0.06429929286241531,False
89,"(15, 17)",sentence_beginning_salience,smart,4.9644665551278235,0.06442490667104721,False
90,"(5, 22)",sentence_beginning_salience,smart,5.396902945824037,0.06310354471206665,False
91,"(4, 9)",sentence_beginning_salience,smart,5.542082103174375,0.06794454604387283,False
92,"(15, 15)",sentence_beginning_salience,smart,5.862790388814608,0.06686093583703041,False
93,"(12, 5)",sentence_beginning_salience,smart,5.7856864332640585,0.07115064933896065,False
94,"(18, 19)",sentence_beginning_salience,smart,5.873445680597657,0.07225471436977386,False
95,"(4, 23)",sentence_beginning_salience,smart,5.673496806575993,0.07270443141460418,False
96,"(7, 25)",sentence_beginning_salience,smart,5.985744418168018,0.07460691332817078,False
97,"(6, 3)",sentence_beginning_salience,smart,6.054717794063306,0.07465047538280487,False
98,"(11, 1)",sentence_beginning_salience,smart,6.284983370238848,0.0784401074051857,False
99,"(19, 13)",sentence_beginning_salience,smart,6.660574808331996,0.08207791969180107,False
100,"(6, 17)",sentence_beginning_salience,smart,6.775132055626528,0.08116751909255981,False
101,"(16, 30)",sentence_beginning_salience,smart,7.097846699221099,0.08354435861110687,False
102,"(4, 27)",sentence_beginning_salience,smart,7.220834026012279,0.08262142688035964,False
103,"(5, 25)",sentence_beginning_salience,smart,7.962069195036089,0.08229793831706048,False
104,"(7, 14)",sentence_beginning_salience,smart,8.512910771159431,0.09402052611112595,False
105,"(18, 6)",sentence_beginning_salience,smart,8.65728593237696,0.09258064180612564,False
106,"(6, 0)",sentence_beginning_salience,smart,9.074308505984153,0.09678156971931458,False
107,"(8, 13)",sentence_beginning_salience,smart,8.665237007083451,0.09796022176742554,False
108,"(17, 21)",sentence_beginning_salience,smart,9.093196876798245,0.10065638422966003,False
109,"(4, 5)",sentence_beginning_salience,smart,9.668455005222874,0.0992809072136879,False
110,"(4, 29)",sentence_beginning_salience,smart,10.046554600586058,0.10082258880138398,False
111,"(4, 20)",sentence_beginning_salience,smart,9.836571950541266,0.10440489798784255,False
112,"(18, 2)",sentence_beginning_salience,smart,9.685576066005108,0.10490399152040482,False
113,"(5, 29)",sentence_beginning_salience,smart,10.004425367676406,0.11150632053613663,False
114,"(6, 13)",sentence_beginning_salience,smart,10.412794143029618,0.115563303232193,False
115,"(8, 8)",sentence_beginning_salience,smart,10.248887893096867,0.12122687101364135,False
116,"(8, 26)",sentence_beginning_salience,smart,10.156337079669296,0.11346016675233841,False
117,"(5, 8)",sentence_beginning_salience,smart,9.82552268596388,0.11355195641517639,False
118,"(16, 25)",sentence_beginning_salience,smart,9.616839856096675,0.11171031147241592,False
119,"(4, 30)",sentence_beginning_salience,smart,9.43495050293692,0.11162409782409669,False
120,"(5, 17)",sentence_beginning_salience,smart,9.71849289575282,0.12034909278154374,False
121,"(5, 28)",sentence_beginning_salience,smart,9.911101597778133,0.12700171321630477,False
122,"(19, 16)",sentence_beginning_salience,smart,9.84461701840817,0.12997914105653763,False
123,"(4, 11)",sentence_beginning_salience,smart,9.70317950607203,0.12465601414442062,False
124,"(8, 28)",sentence_beginning_salience,smart,9.630568099353145,0.12941837310791016,False
125,"(5, 11)",sentence_beginning_salience,smart,10.011541349455024,0.1316662922501564,False
126,"(19, 23)",sentence_beginning_salience,smart,10.0645323213419,0.13503205627202988,False
127,"(7, 17)",sentence_beginning_salience,smart,10.010912684047849,0.13251279443502426,False
128,"(4, 24)",sentence_beginning_salience,smart,10.19904906527591,0.1323639363050461,False
129,"(20, 26)",sentence_beginning_salience,smart,10.337463156062558,0.13367528915405275,False
130,"(7, 21)",sentence_beginning_salience,smart,10.61950208159426,0.13610710054636002,False
131,"(13, 24)",sentence_beginning_salience,smart,10.907784008501462,0.14510120451450348,False
132,"(11, 2)",sentence_beginning_salience,smart,11.05026538444854,0.1448370099067688,False
133,"(4, 13)",sentence_beginning_salience,smart,11.221757483882879,0.14623235464096068,False
134,"(9, 6)",sentence_beginning_salience,smart,11.161806469751804,0.1418214499950409,False
135,"(8, 20)",sentence_beginning_salience,smart,11.445521603600124,0.14241375625133515,False
136,"(4, 16)",sentence_beginning_salience,smart,11.724628853396373,0.14398606568574907,False
137,"(11, 5)",sentence_beginning_salience,smart,11.733664580938786,0.1462051346898079,False
138,"(3, 22)",sentence_beginning_salience,smart,11.970588218544624,0.1392756387591362,False
139,"(5, 10)",sentence_beginning_salience,smart,11.851293442162309,0.15035464316606523,False
140,"(11, 13)",sentence_beginning_salience,smart,11.912896179891398,0.15612353682518004,False
141,"(5, 18)",sentence_beginning_salience,smart,11.955157542749452,0.16564903706312178,False
142,"(8, 23)",sentence_beginning_salience,smart,12.141553242611476,0.1644822210073471,False
143,"(4, 18)",sentence_beginning_salience,smart,12.255552390721979,0.17364699095487596,False
144,"(3, 19)",sentence_beginning_salience,smart,12.456794203677402,0.18499357998371124,False
145,"(17, 7)",sentence_beginning_salience,smart,12.742698700971658,0.19282228946685792,False
146,"(10, 26)",sentence_beginning_salience,smart,13.265854720258236,0.20268749296665192,False
147,"(11, 0)",sentence_beginning_salience,smart,13.173385415151568,0.2072674363851547,False
148,"(8, 16)",sentence_beginning_salience,smart,13.049833097357354,0.2062292978167534,False
149,"(18, 9)",sentence_beginning_salience,smart,13.453494419809186,0.20226910710334778,False
150,"(15, 22)",sentence_beginning_salience,smart,13.474950381990373,0.19336322247982024,False
151,"(17, 17)",sentence_beginning_salience,smart,13.842276242254446,0.19504682421684266,False
152,"(4, 3)",sentence_beginning_salience,smart,14.259633324959188,0.198039972782135,False
153,"(4, 19)",sentence_beginning_salience,smart,14.270172068622902,0.19473100900650026,False
154,"(20, 17)",sentence_beginning_salience,smart,15.11332447505952,0.1969536915421486,False
155,"(10, 12)",sentence_beginning_salience,smart,15.527034909933928,0.2008419319987297,False
156,"(15, 23)",sentence_beginning_salience,smart,15.010359138503237,0.20034659206867217,False
157,"(6, 22)",sentence_beginning_salience,smart,15.292744701615845,0.2113822653889656,False
158,"(7, 3)",sentence_beginning_salience,smart,15.319917254370495,0.21280861347913743,False
159,"(5, 26)",sentence_beginning_salience,smart,15.101901395607182,0.21369517147541045,False
160,"(8, 24)",sentence_beginning_salience,smart,14.988687110799873,0.21536823511123657,False
161,"(16, 26)",sentence_beginning_salience,smart,14.728993522841368,0.22762917578220368,False
162,"(6, 10)",sentence_beginning_salience,smart,14.402759886898576,0.2307093396782875,False
163,"(6, 24)",sentence_beginning_salience,smart,14.815144538014511,0.26197652220726014,False
164,"(20, 12)",sentence_beginning_salience,smart,15.175070903092124,0.26867063492536547,False
165,"(6, 20)",initial_token_reference_attention,smart,15.69787884690857,0.27959245890378953,False
166,"(17, 19)",sentence_beginning_salience,smart,16.026556101311808,0.2765018105506897,False
167,"(6, 16)",sentence_beginning_salience,smart,15.899639120813328,0.2561011046171188,False
168,"(21, 29)",sentence_beginning_salience,smart,15.489734619521059,0.25833688080310824,False
169,"(4, 0)",sentence_beginning_salience,smart,15.532548221768383,0.2631676822900772,False
170,"(13, 12)",sentence_beginning_salience,smart,16.636263488632704,0.26417183578014375,False
171,"(3, 12)",sentence_beginning_salience,smart,16.458481406454474,0.26828269064426424,False
172,"(17, 20)",sentence_beginning_salience,smart,16.65172312126777,0.2734499335289001,False
173,"(7, 15)",sentence_beginning_salience,smart,16.75639413588342,0.28290747106075287,False
174,"(11, 31)",sentence_beginning_salience,smart,16.838238520003493,0.2974913328886032,False
175,"(3, 11)",sentence_beginning_salience,smart,17.04590220276525,0.2996220052242279,False
176,"(18, 18)",sentence_beginning_salience,smart,16.983692420382443,0.29687938690185545,False
177,"(5, 19)",sentence_beginning_salience,smart,17.060617874793223,0.2927707076072693,False
178,"(5, 23)",sentence_beginning_salience,smart,16.706125079227395,0.2946698546409607,False
179,"(0, 5)",sentence_position_preference,smart,16.988603562980547,0.2952587753534317,False
180,"(10, 14)",sentence_beginning_salience,smart,17.599845305371968,0.32354522347450254,False
181,"(8, 7)",sentence_beginning_salience,smart,18.199005427876067,0.32719973027706145,False
182,"(0, 15)",sentence_position_preference,smart,17.914962388173603,0.32888863384723666,False
183,"(0, 4)",sentence_position_preference,smart,17.806705091116115,0.3160805106163025,False
184,"(3, 3)",sentence_beginning_salience,smart,18.358500537061254,0.3269137144088745,False
185,"(6, 9)",sentence_beginning_salience,smart,18.367460893875148,0.3302158772945404,False
186,"(3, 18)",sentence_beginning_salience,smart,18.748043810373638,0.33703880906105044,False
187,"(0, 7)",sentence_position_preference,smart,17.762992926754606,0.33846198320388793,False
188,"(5, 31)",sentence_beginning_salience,smart,17.425952961086733,0.34107757806777955,False
189,"(6, 7)",sentence_beginning_salience,smart,18.248121365436997,0.33641837239265443,False
190,"(17, 6)",sentence_beginning_salience,smart,18.891433117088617,0.3367665529251099,False
191,"(4, 15)",sentence_beginning_salience,smart,18.838720595388452,0.3495452791452408,False
192,"(5, 21)",sentence_beginning_salience,smart,18.27578242165027,0.3531748652458191,False
193,"(4, 14)",sentence_beginning_salience,smart,18.22960209099794,0.381713342666626,False
194,"(18, 22)",sentence_beginning_salience,smart,17.692848480644777,0.3712692052125931,False
195,"(19, 20)",sentence_beginning_salience,smart,17.370702681450002,0.3765899658203125,False
196,"(4, 26)",sentence_beginning_salience,smart,17.87903376580191,0.3861057460308075,False
197,"(9, 31)",sentence_beginning_salience,smart,18.154096985370593,0.4027066588401794,False
198,"(19, 5)",sentence_beginning_salience,smart,17.649668019656367,0.4114838123321533,False
199,"(0, 3)",sentence_position_preference,smart,17.205324522064387,0.40316210091114046,False
200,"(7, 5)",initial_token_reference_attention,smart,17.10198061802909,0.39450848996639254,False
201,"(3, 20)",sentence_beginning_salience,smart,16.758341034802577,0.4102997243404388,False
202,"(5, 4)",sentence_beginning_salience,smart,17.063445778202134,0.4033582717180252,False
203,"(0, 2)",sentence_position_preference,smart,17.240146169322607,0.38641622960567473,False
204,"(3, 29)",sentence_beginning_salience,smart,17.599256111780115,0.37901521027088164,False
205,"(3, 9)",sentence_beginning_salience,smart,18.13408549454769,0.3851198762655258,False
206,"(7, 22)",sentence_beginning_salience,smart,18.06272362738761,0.3943664252758026,False
207,"(4, 7)",sentence_beginning_salience,smart,18.765662293014465,0.40704637467861177,False
208,"(15, 3)",sentence_beginning_salience,smart,18.789505719633972,0.41420537829399107,False
209,"(9, 25)",sentence_beginning_salience,smart,18.94822431952139,0.4366222441196442,False
210,"(14, 14)",sentence_beginning_salience,smart,19.356651769729808,0.45387375056743623,False
211,"(4, 6)",sentence_beginning_salience,smart,19.41003854517042,0.4623067170381546,False
212,"(10, 13)",sentence_beginning_salience,smart,19.21910362289854,0.4674187541007996,False
213,"(0, 1)",sentence_position_preference,smart,15.604468069744517,0.4931026607751846,False
214,"(16, 27)",sentence_beginning_salience,smart,15.200005022145408,0.5063312023878097,False
215,"(0, 9)",sentence_position_preference,smart,15.303780188500776,0.5172589689493179,False
216,"(12, 26)",sentence_beginning_salience,smart,14.90353391742794,0.5247396022081375,False
217,"(0, 6)",sentence_position_preference,smart,7.2738297197022375,0.5325039625167847,False
218,"(9, 12)",sentence_beginning_salience,smart,7.684737444423256,0.5451627761125565,False
219,"(18, 10)",sentence_beginning_salience,smart,7.556784049646074,0.5414907962083817,False
220,"(19, 24)",initial_token_reference_attention,smart,8.165673530240289,0.5429906010627746,False
221,"(14, 9)",sentence_beginning_salience,smart,7.6457043811251335,0.537016749382019,False
222,"(19, 27)",initial_token_reference_attention,smart,7.907245717716959,0.5475482285022736,False
223,"(10, 24)",sentence_beginning_salience,smart,8.441591886423334,0.5352597028017044,False
224,"(0, 0)",contextual_anchoring,smart,8.274899657265465,0.5316452950239181,False
225,"(14, 29)",initial_token_reference_attention,smart,8.255197613917057,0.5330368399620056,False
226,"(3, 17)",sentence_beginning_salience,smart,8.523392372283016,0.5622850358486176,False
227,"(11, 20)",sentence_beginning_salience,smart,8.514838122732508,0.5683844685554504,False
228,"(4, 10)",sentence_beginning_salience,smart,9.20806734800902,0.5899914652109146,False
229,"(12, 0)",initial_token_reference_attention,smart,9.187316776077708,0.5944175094366073,False
230,"(5, 7)",sentence_beginning_salience,smart,9.890688309300899,0.5923656314611435,False
231,"(10, 8)",sentence_beginning_salience,smart,9.819477719390715,0.5894754469394684,False
232,"(7, 30)",initial_token_reference_attention,smart,9.105247408548298,0.5772305071353913,False
233,"(6, 18)",sentence_beginning_salience,smart,9.820739424469497,0.6023367404937744,False
234,"(3, 8)",sentence_beginning_salience,smart,10.001269296027095,0.6112571626901626,False
235,"(16, 10)",sentence_beginning_salience,smart,9.347766904137263,0.635707950592041,False
236,"(20, 21)",sentence_beginning_salience,smart,9.460490816567267,0.6430232286453247,False
237,"(3, 27)",sentence_beginning_salience,smart,9.95656139343361,0.6735729694366455,False
238,"(13, 29)",sentence_beginning_salience,smart,10.334810817193754,0.6694500863552093,False
239,"(0, 14)",sentence_position_preference,smart,14.06943621760295,0.673976156115532,False
240,"(4, 1)",sentence_beginning_salience,smart,14.432672678281822,0.667865926027298,False
241,"(16, 31)",sentence_beginning_salience,smart,14.858783976479566,0.6496822714805603,False
242,"(3, 30)",sentence_beginning_salience,smart,14.665609029393172,0.656665351986885,False
243,"(5, 6)",initial_token_reference_attention,smart,14.519077375275492,0.6438113808631897,False
244,"(7, 18)",initial_token_reference_attention,smart,14.427629764156695,0.6490231037139893,False
245,"(3, 14)",sentence_beginning_salience,smart,14.651888481791866,0.6698435813188552,False
246,"(6, 29)",sentence_beginning_salience,smart,14.272290046694655,0.6682859748601914,False
247,"(12, 20)",sentence_beginning_salience,smart,14.14794074683191,0.6798637956380844,False
248,"(5, 27)",sentence_beginning_salience,smart,13.967278554334712,0.658755949139595,False
249,"(3, 10)",sentence_beginning_salience,smart,14.816691065981782,0.6854617834091187,False
250,"(10, 11)",sentence_beginning_salience,smart,15.588498396269927,0.7109106004238128,False
