k,head,program,accepted_rank,strategy,increase,kl_div,shuffle_idx
52,"(8, 10)",token_reinforcement,1,smart,1.789942,0.146235,7
53,"(7, 4)",sentence_beginning_salience,1,smart,2.270602,0.136027,7
54,"(2, 2)",previous_attention,1,smart,1.878621,0.126453,7
55,"(10, 7)",token_reinforcement,1,smart,2.15389,0.136109,7
56,"(0, 3)",rare_word_dominance,1,smart,2.117729,0.136763,7
57,"(0, 11)",uniform_lower_diagonal,1,smart,1.353483,0.127687,7
58,"(10, 9)",token_reinforcement,1,smart,2.435038,0.134092,7
59,"(9, 7)",token_reinforcement,1,smart,2.247093,0.141579,7
60,"(11, 6)",initial_element_reinforcement,2,smart,2.247093,0.141579,7
61,"(11, 4)",token_reinforcement,1,smart,1.989436,0.142834,7
62,"(10, 11)",token_reinforcement,1,smart,2.24382,0.145394,7
63,"(6, 3)",token_reinforcement,1,smart,2.794238,0.160348,7
64,"(5, 8)",token_reinforcement,1,smart,3.363785,0.181599,7
65,"(4, 5)",token_reinforcement,1,smart,3.488178,0.185364,7
66,"(4, 4)",token_reinforcement,1,smart,3.932953,0.18194,7
67,"(2, 11)",token_reinforcement,1,smart,3.631793,0.176202,7
68,"(4, 2)",token_reinforcement,1,smart,3.596887,0.192555,7
69,"(5, 7)",token_reinforcement,1,smart,3.685062,0.212748,7
70,"(6, 4)",initial_token_reference_attention,1,smart,3.786423,0.215685,7
71,"(8, 6)",sentence_beginning_salience,1,smart,4.270089,0.216864,7
72,"(11, 0)",uniform_lower_diagonal,1,smart,4.495874,0.219783,7
73,"(1, 7)",uniform_lower_diagonal,1,smart,4.338916,0.212304,7
74,"(8, 2)",token_reinforcement,1,smart,3.914545,0.202453,7
75,"(1, 3)",initial_token_reference_attention,1,smart,4.022285,0.20091,7
76,"(11, 3)",token_reinforcement,1,smart,4.254971,0.199957,7
77,"(11, 10)",initial_token_reference_attention,1,smart,5.051185,0.207488,7
78,"(9, 10)",token_reinforcement,1,smart,5.675819,0.220525,7
79,"(7, 9)",token_reinforcement,1,smart,6.120316,0.216476,7
80,"(4, 1)",initial_token_reference_attention,1,smart,6.864121,0.231278,7
81,"(5, 10)",token_reinforcement,1,smart,8.441932,0.257802,7
82,"(3, 5)",token_reinforcement,1,smart,9.205133,0.268165,7
83,"(1, 9)",uniform_lower_diagonal,1,smart,9.361254,0.272273,7
84,"(7, 8)",token_reinforcement,1,smart,9.702605,0.285328,7
85,"(8, 4)",token_reinforcement,1,smart,10.03146,0.285195,7
86,"(1, 4)",uniform_lower_diagonal,1,smart,10.805763,0.282343,7
87,"(10, 4)",token_reinforcement,1,smart,11.548646,0.298172,7
88,"(2, 1)",token_reinforcement,1,smart,12.314404,0.295521,7
89,"(2, 3)",uniform_lower_diagonal,1,smart,11.557649,0.301784,7
90,"(11, 11)",initial_token_reference_attention,1,smart,11.519852,0.307886,7
91,"(5, 2)",token_reinforcement,1,smart,11.680154,0.331887,7
92,"(6, 8)",token_reinforcement,1,smart,12.586489,0.35094,7
93,"(3, 10)",initial_token_reference_attention,1,smart,13.231452,0.367406,7
94,"(3, 11)",uniform_lower_diagonal,1,smart,13.871464,0.375628,7
95,"(7, 5)",token_reinforcement,1,smart,15.14132,0.337244,7
96,"(4, 7)",first_token_dominance,1,smart,15.596975,0.345258,7
97,"(10, 5)",sentence_beginning_salience,1,smart,15.326801,0.343242,7
98,"(8, 7)",token_reinforcement,1,smart,15.912635,0.353528,7
99,"(8, 9)",token_reinforcement,1,smart,17.661068,0.35631,7
100,"(0, 0)",uniform_lower_diagonal,1,smart,17.415963,0.349237,7
101,"(6, 7)",token_reinforcement,1,smart,19.258722,0.357915,7
102,"(3, 9)",initial_token_reference_attention,1,smart,20.798393,0.373514,7
103,"(0, 8)",uniform_lower_diagonal,1,smart,20.800193,0.377972,7
104,"(6, 5)",token_reinforcement,1,smart,21.430783,0.416836,7
105,"(9, 2)",token_reinforcement,1,smart,21.073427,0.42506,7
106,"(11, 8)",uniform_lower_diagonal,1,smart,21.104636,0.422325,7
107,"(0, 10)",uniform_lower_diagonal,1,smart,21.63188,0.460664,7
108,"(4, 8)",token_reinforcement,1,smart,23.186719,0.472683,7
109,"(2, 0)",uniform_lower_diagonal,1,smart,22.647671,0.50097,7
110,"(1, 0)",uniform_lower_diagonal,1,smart,22.454261,0.507168,7
111,"(2, 8)",uniform_lower_diagonal,1,smart,23.145591,0.530699,7
112,"(6, 0)",sentence_position_preference,1,smart,25.80443,0.529072,7
113,"(1, 11)",lexical_diversity_focus,1,smart,25.564307,0.535848,7
114,"(8, 5)",token_reinforcement,1,smart,27.428418,0.559499,7
115,"(0, 5)",lexical_diversity_focus,1,smart,27.687548,0.561111,7
116,"(2, 7)",uniform_lower_diagonal,1,smart,29.187243,0.594186,7
117,"(4, 9)",sentence_position_preference,1,smart,31.640081,0.637114,7
118,"(3, 7)",previous_attention,1,smart,34.28216,0.672588,7
119,"(1, 1)",uniform_lower_diagonal,1,smart,35.794954,0.690028,7
120,"(4, 6)",token_reinforcement,1,smart,38.165328,0.72755,7
121,"(1, 6)",uniform_lower_diagonal,1,smart,39.748654,0.755643,7
122,"(6, 11)",token_reinforcement,1,smart,41.190045,0.801013,7
123,"(7, 3)",token_reinforcement,1,smart,41.913554,0.867859,7
124,"(4, 0)",initial_token_reference_attention,1,smart,46.324818,0.911834,7
125,"(3, 3)",initial_token_reference_attention,1,smart,49.955255,1.031263,7
126,"(0, 7)",uniform_lower_diagonal,1,smart,52.136015,1.12464,7
127,"(0, 6)",uniform_lower_diagonal,1,smart,55.246404,1.216109,7
128,"(3, 2)",uniform_lower_diagonal,1,smart,60.111723,1.273616,7
