k,head,program,accepted_rank,strategy,increase,kl_div,shuffle_idx
56,"(0, 0)",uniform_lower_diagonal,1,smart,-0.774675,0.139606,16
57,"(1, 10)",uniform_lower_diagonal,1,smart,-0.71621,0.138895,16
58,"(0, 3)",rare_word_dominance,1,smart,-0.7545,0.139885,16
59,"(10, 7)",token_reinforcement,1,smart,-0.445541,0.153228,16
60,"(2, 1)",token_reinforcement,1,smart,0.002293,0.146557,16
61,"(8, 10)",token_reinforcement,1,smart,0.894484,0.157133,16
62,"(10, 9)",token_reinforcement,1,smart,2.128242,0.164248,16
63,"(11, 6)",initial_element_reinforcement,2,smart,2.128242,0.164248,16
64,"(0, 2)",uniform_lower_diagonal,1,smart,2.065037,0.163164,16
65,"(4, 8)",token_reinforcement,1,smart,3.00065,0.169729,16
66,"(0, 5)",lexical_diversity_focus,1,smart,3.031177,0.168692,16
67,"(9, 7)",token_reinforcement,1,smart,3.062856,0.181982,16
68,"(6, 3)",token_reinforcement,1,smart,3.300039,0.197893,16
69,"(3, 10)",initial_token_reference_attention,1,smart,3.824064,0.209951,16
70,"(2, 7)",uniform_lower_diagonal,1,smart,3.690482,0.202573,16
71,"(4, 4)",token_reinforcement,1,smart,4.286569,0.204605,16
72,"(8, 2)",token_reinforcement,1,smart,4.112835,0.200312,16
73,"(1, 11)",lexical_diversity_focus,1,smart,4.00838,0.203709,16
74,"(9, 10)",token_reinforcement,1,smart,4.663719,0.217268,16
75,"(11, 3)",token_reinforcement,1,smart,4.919172,0.216188,16
76,"(10, 5)",sentence_beginning_salience,1,smart,4.59313,0.22392,16
77,"(7, 9)",token_reinforcement,1,smart,5.180254,0.219872,16
78,"(4, 7)",first_token_dominance,1,smart,5.490574,0.22519,16
79,"(11, 4)",token_reinforcement,1,smart,5.148276,0.224743,16
80,"(2, 11)",token_reinforcement,1,smart,4.886028,0.218718,16
81,"(0, 6)",uniform_lower_diagonal,1,smart,5.322905,0.228752,16
82,"(5, 3)",uniform_lower_diagonal,1,smart,5.938057,0.247241,16
83,"(1, 5)",uniform_lower_diagonal,1,smart,6.089724,0.248906,16
84,"(11, 0)",uniform_lower_diagonal,1,smart,6.262958,0.250953,16
85,"(1, 7)",uniform_lower_diagonal,1,smart,6.136247,0.243244,16
86,"(5, 6)",token_reinforcement,1,smart,7.10857,0.272318,16
87,"(1, 4)",uniform_lower_diagonal,1,smart,7.816656,0.272662,16
88,"(1, 6)",uniform_lower_diagonal,1,smart,7.901328,0.272877,16
89,"(11, 8)",uniform_lower_diagonal,1,smart,7.90226,0.27064,16
90,"(3, 5)",token_reinforcement,1,smart,8.549931,0.290339,16
91,"(3, 11)",uniform_lower_diagonal,1,smart,9.103293,0.29964,16
92,"(0, 7)",uniform_lower_diagonal,1,smart,9.531435,0.305305,16
93,"(2, 10)",uniform_lower_diagonal,1,smart,9.970484,0.309232,16
94,"(6, 5)",token_reinforcement,1,smart,9.927852,0.326381,16
95,"(1, 9)",uniform_lower_diagonal,1,smart,10.242691,0.333642,16
96,"(6, 1)",token_reinforcement,1,smart,10.956927,0.33249,16
97,"(0, 8)",uniform_lower_diagonal,1,smart,10.995342,0.344114,16
98,"(0, 10)",uniform_lower_diagonal,1,smart,12.104639,0.368223,16
99,"(7, 5)",token_reinforcement,1,smart,13.438874,0.354452,16
100,"(1, 8)",uniform_lower_diagonal,1,smart,13.942454,0.354274,16
101,"(10, 4)",token_reinforcement,1,smart,14.547074,0.364808,16
102,"(2, 0)",uniform_lower_diagonal,1,smart,14.284433,0.386279,16
103,"(6, 4)",initial_token_reference_attention,1,smart,14.132935,0.392072,16
104,"(7, 0)",token_reinforcement,1,smart,15.806706,0.421554,16
105,"(2, 2)",previous_attention,1,smart,15.90836,0.413899,16
106,"(9, 2)",token_reinforcement,1,smart,15.580508,0.414376,16
107,"(11, 10)",initial_token_reference_attention,1,smart,16.594443,0.426758,16
108,"(8, 9)",token_reinforcement,1,smart,18.721204,0.446034,16
109,"(4, 9)",sentence_position_preference,1,smart,20.237811,0.482535,16
110,"(6, 7)",token_reinforcement,1,smart,22.366301,0.491028,16
111,"(11, 11)",initial_token_reference_attention,1,smart,22.28727,0.498856,16
112,"(4, 6)",token_reinforcement,1,smart,24.033581,0.527758,16
113,"(6, 8)",token_reinforcement,1,smart,25.098148,0.564686,16
114,"(2, 6)",initial_token_reference_attention,1,smart,25.897037,0.551371,16
115,"(2, 9)",uniform_lower_diagonal,1,smart,28.434582,0.586556,16
116,"(4, 5)",token_reinforcement,1,smart,29.832152,0.624239,16
117,"(6, 0)",sentence_position_preference,1,smart,32.495389,0.611988,16
118,"(3, 8)",uniform_lower_diagonal,1,smart,35.628873,0.630325,16
119,"(8, 8)",token_reinforcement,1,smart,37.844117,0.651431,16
120,"(4, 0)",initial_token_reference_attention,1,smart,42.398866,0.699625,16
121,"(3, 1)",initial_token_reference_attention,1,smart,46.973083,0.759971,16
122,"(8, 5)",token_reinforcement,1,smart,49.169137,0.789632,16
123,"(8, 4)",token_reinforcement,1,smart,50.047572,0.816046,16
124,"(4, 1)",initial_token_reference_attention,1,smart,54.752096,0.878811,16
125,"(3, 3)",initial_token_reference_attention,1,smart,60.201807,0.974723,16
