k,head,program,accepted_rank,strategy,increase,kl_div,shuffle_idx
80,"(1, 6)",uniform_lower_diagonal,1,smart,6.108886,0.172355,14
81,"(11, 10)",initial_token_reference_attention,1,smart,6.882368,0.175428,14
82,"(1, 7)",uniform_lower_diagonal,1,smart,6.673465,0.174214,14
83,"(3, 2)",uniform_lower_diagonal,1,smart,6.949641,0.184425,14
84,"(8, 8)",token_reinforcement,1,smart,8.062096,0.19005,14
85,"(7, 8)",token_reinforcement,1,smart,8.526933,0.199346,14
86,"(8, 6)",sentence_beginning_salience,1,smart,8.944513,0.203797,14
87,"(1, 1)",uniform_lower_diagonal,1,smart,9.367594,0.207259,14
88,"(6, 1)",token_reinforcement,1,smart,10.701483,0.213575,14
89,"(2, 0)",uniform_lower_diagonal,1,smart,10.185845,0.217668,14
90,"(9, 10)",token_reinforcement,1,smart,10.920796,0.229158,14
91,"(0, 2)",uniform_lower_diagonal,1,smart,11.321994,0.236642,14
92,"(1, 5)",uniform_lower_diagonal,1,smart,11.49645,0.237247,14
93,"(5, 6)",token_reinforcement,1,smart,12.744731,0.264208,14
94,"(9, 7)",token_reinforcement,1,smart,12.81506,0.272348,14
95,"(8, 10)",token_reinforcement,1,smart,14.620834,0.296283,14
96,"(0, 11)",uniform_lower_diagonal,1,smart,14.330776,0.301033,14
97,"(10, 11)",token_reinforcement,1,smart,14.71826,0.300835,14
98,"(7, 9)",token_reinforcement,1,smart,15.629388,0.300882,14
99,"(10, 5)",sentence_beginning_salience,1,smart,15.390565,0.300769,14
100,"(0, 7)",uniform_lower_diagonal,1,smart,15.943083,0.308488,14
101,"(2, 6)",initial_token_reference_attention,1,smart,16.024514,0.300758,14
102,"(4, 6)",token_reinforcement,1,smart,17.243121,0.315965,14
103,"(4, 5)",token_reinforcement,1,smart,17.495246,0.336269,14
104,"(2, 4)",uniform_lower_diagonal,1,smart,18.933679,0.352997,14
105,"(3, 8)",uniform_lower_diagonal,1,smart,19.765606,0.357754,14
106,"(2, 2)",previous_attention,1,smart,19.907759,0.372096,14
107,"(6, 0)",sentence_position_preference,1,smart,22.102478,0.378105,14
108,"(9, 3)",initial_token_reference_attention,1,smart,22.285936,0.378638,14
109,"(4, 3)",initial_token_reference_attention,1,smart,23.677319,0.38747,14
110,"(5, 4)",token_reinforcement,1,smart,25.116446,0.40855,14
111,"(7, 3)",token_reinforcement,1,smart,25.401453,0.456315,14
112,"(11, 11)",initial_token_reference_attention,1,smart,25.423753,0.464974,14
113,"(3, 5)",token_reinforcement,1,smart,26.391444,0.48482,14
114,"(8, 5)",token_reinforcement,1,smart,28.111194,0.511446,14
115,"(1, 3)",initial_token_reference_attention,1,smart,29.763286,0.518972,14
116,"(0, 6)",uniform_lower_diagonal,1,smart,32.356373,0.586913,14
117,"(5, 10)",token_reinforcement,1,smart,36.600752,0.642917,14
118,"(4, 1)",initial_token_reference_attention,1,smart,39.134774,0.696456,14
119,"(11, 8)",uniform_lower_diagonal,1,smart,39.149857,0.694767,14
120,"(2, 8)",uniform_lower_diagonal,1,smart,42.134178,0.734754,14
121,"(11, 3)",token_reinforcement,1,smart,42.184559,0.755735,14
122,"(1, 4)",uniform_lower_diagonal,1,smart,44.903594,0.734423,14
123,"(6, 11)",token_reinforcement,1,smart,46.805722,0.780799,14
124,"(4, 7)",first_token_dominance,1,smart,48.551366,0.797941,14
125,"(3, 11)",uniform_lower_diagonal,1,smart,54.155319,0.868505,14
126,"(3, 6)",uniform_lower_diagonal,1,smart,60.076197,0.973932,14
127,"(5, 2)",token_reinforcement,1,smart,61.728889,1.041247,14
128,"(0, 8)",uniform_lower_diagonal,1,smart,64.727427,1.071843,14
