k,head,program,accepted_rank,strategy,increase,kl_div,shuffle_idx
75,"(10, 5)",sentence_beginning_salience,1,smart,8.622219,0.278884,25
76,"(10, 11)",token_reinforcement,1,smart,9.102552,0.278075,25
77,"(1, 11)",lexical_diversity_focus,1,smart,9.056461,0.279403,25
78,"(1, 6)",uniform_lower_diagonal,1,smart,9.031319,0.27749,25
79,"(11, 10)",initial_token_reference_attention,1,smart,9.648294,0.283102,25
80,"(8, 10)",token_reinforcement,1,smart,10.775215,0.306095,25
81,"(2, 10)",uniform_lower_diagonal,1,smart,11.3395,0.30871,25
82,"(11, 3)",token_reinforcement,1,smart,11.544449,0.306442,25
83,"(8, 8)",token_reinforcement,1,smart,12.349516,0.311993,25
84,"(9, 10)",token_reinforcement,1,smart,13.096496,0.32775,25
85,"(7, 4)",sentence_beginning_salience,1,smart,13.845472,0.322848,25
86,"(0, 2)",uniform_lower_diagonal,1,smart,14.15248,0.328991,25
87,"(11, 11)",initial_token_reference_attention,1,smart,14.148108,0.332532,25
88,"(1, 1)",uniform_lower_diagonal,1,smart,14.685481,0.332807,25
89,"(6, 5)",token_reinforcement,1,smart,14.902802,0.34112,25
90,"(5, 10)",token_reinforcement,1,smart,17.043445,0.370867,25
91,"(2, 7)",uniform_lower_diagonal,1,smart,17.388304,0.370847,25
92,"(5, 3)",uniform_lower_diagonal,1,smart,18.789227,0.389777,25
93,"(1, 5)",uniform_lower_diagonal,1,smart,19.466108,0.390802,25
94,"(8, 4)",token_reinforcement,1,smart,20.1122,0.387139,25
95,"(8, 2)",token_reinforcement,1,smart,20.289178,0.38912,25
96,"(3, 3)",initial_token_reference_attention,1,smart,20.298319,0.406676,25
97,"(8, 5)",token_reinforcement,1,smart,20.880093,0.403594,25
98,"(2, 8)",uniform_lower_diagonal,1,smart,20.767565,0.40947,25
99,"(6, 7)",token_reinforcement,1,smart,23.725752,0.413621,25
