k,head,program,accepted_rank,strategy,increase,kl_div,shuffle_idx
53,"(2, 11)",token_reinforcement,1,smart,0.362823,0.126462,4
54,"(8, 10)",token_reinforcement,1,smart,1.405302,0.135486,4
55,"(10, 7)",token_reinforcement,1,smart,1.638226,0.147507,4
56,"(1, 8)",uniform_lower_diagonal,1,smart,1.53864,0.143997,4
57,"(4, 2)",token_reinforcement,1,smart,1.467386,0.160205,4
58,"(3, 1)",initial_token_reference_attention,1,smart,1.88451,0.162229,4
59,"(6, 4)",initial_token_reference_attention,1,smart,1.645941,0.162651,4
60,"(5, 11)",initial_token_reference_attention,1,smart,2.606698,0.168526,4
61,"(0, 5)",lexical_diversity_focus,1,smart,2.60586,0.16684,4
62,"(9, 10)",token_reinforcement,1,smart,3.172093,0.180013,4
63,"(2, 10)",uniform_lower_diagonal,1,smart,3.185488,0.181928,4
64,"(0, 2)",uniform_lower_diagonal,1,smart,3.23249,0.183121,4
65,"(9, 2)",token_reinforcement,1,smart,3.093381,0.183758,4
66,"(6, 5)",token_reinforcement,1,smart,2.858469,0.187685,4
67,"(3, 10)",initial_token_reference_attention,1,smart,3.300219,0.199093,4
68,"(7, 3)",token_reinforcement,1,smart,2.83988,0.224522,4
69,"(2, 7)",uniform_lower_diagonal,1,smart,2.824776,0.21724,4
70,"(0, 8)",uniform_lower_diagonal,1,smart,2.634472,0.22244,4
71,"(6, 1)",token_reinforcement,1,smart,3.572577,0.222877,4
72,"(4, 8)",token_reinforcement,1,smart,4.428001,0.232252,4
73,"(4, 4)",token_reinforcement,1,smart,4.924383,0.222771,4
74,"(10, 11)",token_reinforcement,1,smart,5.318335,0.228815,4
75,"(11, 4)",token_reinforcement,1,smart,5.040931,0.228254,4
76,"(2, 1)",token_reinforcement,1,smart,6.154754,0.229597,4
77,"(8, 6)",sentence_beginning_salience,1,smart,6.42837,0.232115,4
78,"(11, 6)",initial_element_reinforcement,2,smart,6.42837,0.232115,4
79,"(2, 8)",uniform_lower_diagonal,1,smart,6.519822,0.2327,4
80,"(7, 8)",token_reinforcement,1,smart,6.76776,0.246129,4
81,"(7, 4)",sentence_beginning_salience,1,smart,7.449297,0.225831,4
82,"(1, 10)",uniform_lower_diagonal,1,smart,7.544711,0.226227,4
83,"(8, 4)",token_reinforcement,1,smart,7.696795,0.229617,4
84,"(7, 9)",token_reinforcement,1,smart,8.362376,0.22727,4
85,"(5, 10)",token_reinforcement,1,smart,10.335589,0.250221,4
86,"(1, 7)",uniform_lower_diagonal,1,smart,10.223155,0.246774,4
87,"(5, 7)",token_reinforcement,1,smart,10.464822,0.268579,4
88,"(9, 7)",token_reinforcement,1,smart,10.337686,0.273978,4
89,"(1, 11)",lexical_diversity_focus,1,smart,10.227388,0.27691,4
90,"(3, 5)",token_reinforcement,1,smart,10.683486,0.296562,4
91,"(3, 9)",initial_token_reference_attention,1,smart,11.54573,0.317776,4
92,"(3, 6)",uniform_lower_diagonal,1,smart,12.507706,0.347316,4
93,"(2, 2)",previous_attention,1,smart,12.300866,0.334559,4
94,"(9, 0)",token_reinforcement,1,smart,13.266207,0.34738,4
95,"(11, 3)",token_reinforcement,1,smart,13.274943,0.345927,4
96,"(0, 7)",uniform_lower_diagonal,1,smart,13.406598,0.360554,4
97,"(2, 0)",uniform_lower_diagonal,1,smart,13.293878,0.373628,4
98,"(7, 5)",token_reinforcement,1,smart,14.547496,0.360925,4
99,"(7, 0)",token_reinforcement,1,smart,16.058326,0.395349,4
100,"(10, 4)",token_reinforcement,1,smart,16.940727,0.413645,4
101,"(6, 3)",token_reinforcement,1,smart,18.015857,0.451049,4
102,"(1, 0)",uniform_lower_diagonal,1,smart,18.176648,0.45949,4
103,"(11, 8)",uniform_lower_diagonal,1,smart,18.190164,0.455481,4
104,"(4, 0)",initial_token_reference_attention,1,smart,20.713984,0.483425,4
105,"(6, 11)",token_reinforcement,1,smart,21.65299,0.519569,4
106,"(8, 7)",token_reinforcement,1,smart,22.671702,0.525601,4
107,"(8, 2)",token_reinforcement,1,smart,22.841801,0.534713,4
108,"(1, 3)",initial_token_reference_attention,1,smart,23.845287,0.551627,4
109,"(4, 5)",token_reinforcement,1,smart,25.020702,0.582142,4
110,"(8, 5)",token_reinforcement,1,smart,26.331912,0.610285,4
111,"(4, 7)",first_token_dominance,1,smart,27.103938,0.622159,4
112,"(3, 7)",previous_attention,1,smart,29.593449,0.660545,4
113,"(1, 6)",uniform_lower_diagonal,1,smart,30.619567,0.688315,4
114,"(11, 11)",initial_token_reference_attention,1,smart,30.644767,0.701357,4
115,"(0, 0)",uniform_lower_diagonal,1,smart,31.330185,0.725821,4
116,"(0, 4)",lexical_diversity_focus,1,smart,31.619419,0.694005,4
117,"(1, 1)",uniform_lower_diagonal,1,smart,33.267008,0.710027,4
118,"(2, 5)",uniform_lower_diagonal,1,smart,36.120914,0.750062,4
119,"(0, 6)",uniform_lower_diagonal,1,smart,38.374307,0.860627,4
120,"(10, 5)",sentence_beginning_salience,1,smart,38.591242,0.870705,4
121,"(1, 5)",uniform_lower_diagonal,1,smart,39.873169,0.892084,4
122,"(2, 6)",initial_token_reference_attention,1,smart,42.532238,0.860548,4
123,"(2, 4)",uniform_lower_diagonal,1,smart,47.285429,0.745025,4
124,"(2, 3)",uniform_lower_diagonal,1,smart,50.903406,0.806562,4
125,"(1, 4)",uniform_lower_diagonal,1,smart,55.366904,0.818261,4
126,"(6, 8)",token_reinforcement,1,smart,57.149348,0.797564,4
127,"(9, 3)",initial_token_reference_attention,1,smart,57.779565,0.812536,4
128,"(4, 1)",initial_token_reference_attention,1,smart,63.513406,0.884954,4
