k,head,program,strategy,increase,kl_div,spike
75,"(7, 3)",first_token_bias_content_focus_L3H5,smart,24.295801009517774,0.21332408487796783,False
76,"(1, 10)",decaying_stochastic_L1H10,smart,24.23849813866071,0.21609292924404144,False
77,"(2, 10)",decaying_first_token_bias_content_focus_L11H3,smart,24.714676480202964,0.22016667947173119,False
78,"(7, 4)",first_token_bias_content_focus_L5H9,smart,25.558109539807553,0.20839236676692963,False
79,"(0, 9)",first_token_bias_content_focus_punctuation_L6H2,smart,26.055140028626806,0.20711969584226608,False
80,"(7, 5)",decaying_first_token_bias_content_focus_punctuation_L11H1,smart,28.193666283055236,0.20315712690353394,False
81,"(11, 10)",first_token_bias_content_focus_punctuation_L11H2,smart,29.817016334264807,0.20931626483798027,False
82,"(4, 7)",decaying_first_token_bias_content_focus_punctuation_L8H10,smart,30.753302819534564,0.20967323705554008,False
83,"(0, 11)",first_token_bias_content_focus_punctuation_L6H2,smart,28.63915673382747,0.21150542423129082,False
84,"(2, 6)",decaying_first_token_bias_punctuation_L5H8,smart,28.814902941400295,0.2176435850560665,False
85,"(7, 9)",decaying_first_token_bias_content_focus_L4H8,smart,32.73179193776531,0.2154388092458248,False
86,"(6, 1)",decaying_content_focus_L6H1,smart,33.801995376096144,0.2237740382552147,False
87,"(5, 10)",first_token_bias_content_focus_punctuation_L11H2,smart,37.096742207756094,0.24130044132471085,False
88,"(10, 4)",decaying_first_token_bias_content_focus_punctuation_L11H1,smart,37.842514211301875,0.23724187910556793,False
89,"(9, 10)",decaying_first_token_bias_content_focus_punctuation_stochastic_L11H7,smart,38.118636020908646,0.25606393814086914,False
90,"(5, 3)",first_token_bias_content_focus_punctuation_L6H2,smart,39.0316300987655,0.26043954491615295,False
91,"(11, 3)",first_token_bias_content_focus_punctuation_L11H2,smart,39.31554982904919,0.25142788887023926,False
92,"(10, 9)",decaying_first_token_bias_content_focus_L4H8,smart,41.87562607464139,0.25513415038585663,False
93,"(11, 11)",decaying_first_token_bias_content_focus_punctuation_L11H1,smart,41.32594468810543,0.2453380674123764,False
94,"(4, 5)",decaying_first_token_bias_content_focus_punctuation_stochastic_L11H7,smart,42.74907113416136,0.2477913796901703,False
95,"(6, 8)",first_token_bias_content_focus_punctuation_L0H2,smart,44.23577084863638,0.2514688968658447,False
96,"(1, 1)",decaying_first_token_bias_content_focus_punctuation_L2H5,smart,44.451431689605684,0.2548534870147705,False
97,"(0, 5)",decaying_content_focus_punctuation_coreference_L0H1,smart,44.46625224664121,0.25557614117860794,False
98,"(0, 2)",first_token_bias_content_focus_punctuation_L6H2,smart,44.820403526931244,0.25695690512657166,False
99,"(5, 7)",first_token_bias_content_focus_L5H9,smart,46.0543391294257,0.266370452940464,False
100,"(2, 0)",decaying_first_token_bias_content_focus_L4H0,smart,46.90149247259348,0.2824982926249504,False
101,"(1, 11)",first_token_bias_content_focus_punctuation_L0H5,smart,46.98490703529221,0.28274068236351013,False
102,"(7, 0)",decaying_first_token_bias_content_focus_L5H6,smart,48.67644142689045,0.29482777416706085,False
103,"(0, 7)",decaying_stochastic_L1H10,smart,49.591598127376216,0.30588923394680023,False
104,"(0, 10)",first_token_bias_content_focus_punctuation_L6H2,smart,53.8628411270638,0.36309900879859924,False
105,"(6, 7)",decaying_first_token_bias_content_focus_punctuation_stochastic_L11H7,smart,56.406276002606916,0.3711032122373581,False
106,"(8, 4)",decaying_first_token_bias_content_focus_L4H8,smart,58.6424701082946,0.3803526386618614,False
107,"(8, 8)",first_token_bias_content_focus_L3H5,smart,62.33575225444643,0.3839481770992279,False
108,"(5, 4)",decaying_first_token_bias_content_focus_punctuation_L0H11,smart,64.80409096308857,0.40099453181028366,False
109,"(3, 1)",decaying_first_token_bias_punctuation_L2H6,smart,68.43238306418539,0.4445563405752182,False
110,"(9, 3)",decaying_first_token_bias_content_focus_punctuation_stochastic_L11H7,smart,71.52888026450962,0.44215092808008194,False
111,"(4, 9)",first_token_bias_content_focus_L3H5,smart,74.43512104750579,0.4646139442920685,False
112,"(8, 5)",first_token_bias_content_focus_L3H5,smart,79.1656131419557,0.5184808671474457,False
113,"(7, 8)",decaying_first_token_bias_content_focus_punctuation_stochastic_L11H7,smart,79.67126676679882,0.5080817341804504,False
114,"(3, 3)",first_token_bias_content_focus_L6H11,smart,84.14240294589453,0.5661253929138184,False
115,"(0, 0)",first_token_bias_content_focus_L8H8,smart,83.22182330203904,0.6409039795398712,False
116,"(1, 0)",decaying_first_token_bias_content_focus_L11H3,smart,84.01245309546758,0.6846912354230881,False
117,"(2, 4)",first_token_bias_content_focus_punctuation_L5H3,smart,89.0995442149316,0.7601091861724854,False
118,"(0, 6)",first_token_bias_content_focus_L8H8,smart,94.91534220258669,1.0029197335243225,False
119,"(6, 11)",decaying_first_token_bias_content_focus_punctuation_stochastic_L11H7,smart,97.61068268979872,1.0363843441009521,False
120,"(3, 7)",first_token_bias_L3H2,smart,106.30834744875459,1.093184918165207,False
121,"(8, 7)",first_token_bias_content_focus_stochastic_L5H2,smart,112.09504066258569,1.0800410211086273,False
122,"(1, 5)",first_token_bias_content_focus_punctuation_L6H2,smart,117.21187068719642,1.1018916964530945,False
123,"(0, 8)",decaying_first_token_bias_content_focus_punctuation_L0H8,smart,120.59464866135124,1.2708323746919632,False
124,"(2, 9)",decaying_first_token_bias_content_focus_punctuation_L1H4,smart,127.60156103007199,1.4253240525722504,False
125,"(2, 2)",first_token_bias_content_focus_punctuation_L2H4,smart,136.2071866799228,1.4359872937202454,False
126,"(2, 8)",decaying_first_token_bias_content_focus_L2H8,smart,150.44732202770638,1.5224610567092896,False
127,"(5, 2)",decaying_first_token_bias_content_focus_punctuation_stochastic_L11H7,smart,150.69021145981213,1.5256811827421188,False
128,"(3, 6)",first_token_bias_content_focus_L11H0,smart,166.04183829522196,1.5866749584674835,False
129,"(0, 4)",first_token_bias_content_focus_punctuation_stochastic_L0H3,smart,166.74859903312088,1.597975715994835,False
130,"(3, 2)",first_token_bias_L3H2,smart,175.67085056689518,1.5528923720121384,False
131,"(2, 5)",first_token_bias_content_focus_punctuation_L2H4,smart,200.623264714267,1.613036260008812,False
132,"(4, 1)",first_token_bias_content_focus_punctuation_L5H3,smart,216.4264456328778,1.6547770351171494,False
133,"(11, 0)",first_token_bias_content_focus_punctuation_L6H2,smart,219.74675864139036,1.6874796152114868,False
134,"(3, 9)",decaying_first_token_bias_content_focus_punctuation_L0H11,smart,249.6895108400219,1.5799145996570587,False
135,"(6, 0)",decaying_first_token_bias_content_focus_L7H3,smart,262.4800755995114,1.5546920448541641,False
136,"(3, 11)",decaying_first_token_bias_content_focus_L9H7,smart,311.77025905984385,1.4717083871364594,False
137,"(4, 3)",decaying_first_token_bias_content_focus_L7H3,smart,339.16177597438593,1.5316518545150757,False
138,"(4, 0)",first_token_bias_content_focus_punctuation_L0H2,smart,376.43764149855735,1.5600247383117676,False
139,"(3, 8)",first_token_bias_content_focus_punctuation_L1H1,smart,426.34811804092465,1.4396954774856567,False
140,"(11, 8)",decaying_stochastic_L1H10,smart,427.0329494784312,1.4315807819366455,False
141,"(11, 6)",first_token_bias_L9H6,smart,4240.370984446359,4.0422327518463135,True
142,"(11, 2)",first_token_bias_content_focus_L8H3,smart,4870.880351684571,4.130392551422119,True
143,"(1, 2)",decaying_first_token_bias_content_focus_punctuation_L2H5,smart,6003.514378834818,4.188467025756836,True
144,"(2, 3)",first_token_bias_content_focus_punctuation_L2H4,smart,6083.458554170337,4.168595790863037,True
