layer,head,program_idx,sentence_idx,iou_score
3,28,0,0,0.256
3,28,0,1,0.223
3,28,0,2,0.223
3,28,0,3,0.22
3,28,0,4,0.223
3,29,0,0,0.121
3,29,0,1,0.116
3,29,0,2,0.113
3,29,0,3,0.096
3,29,0,4,0.107
3,30,0,0,0.149
3,30,0,1,0.14
3,30,0,2,0.127
3,30,0,3,0.131
3,30,0,4,0.125
3,31,0,0,0.179
3,31,0,1,0.151
3,31,0,2,0.129
3,31,0,3,0.129
3,31,0,4,0.169
4,0,0,0,0.111
4,0,0,1,0.128
4,0,0,2,0.109
4,0,0,3,0.115
4,0,0,4,0.121
4,1,0,0,0.14
4,1,0,1,0.143
4,1,0,2,0.134
4,1,0,3,0.109
4,1,0,4,0.117
4,2,0,0,0.146
4,2,0,1,0.151
4,2,0,2,0.141
4,2,0,3,0.132
4,2,0,4,0.136
4,3,0,0,0.135
4,3,0,1,0.141
4,3,0,2,0.12
4,3,0,3,0.113
4,3,0,4,0.132
4,4,0,0,0.109
4,4,0,1,0.109
4,4,0,2,0.104
4,4,0,3,0.096
4,4,0,4,0.091
4,5,0,0,0.112
4,5,0,1,0.13
4,5,0,2,0.114
4,5,0,3,0.116
4,5,0,4,0.107
4,6,0,0,0.126
4,6,0,1,0.139
4,6,0,2,0.104
4,6,0,3,0.119
4,6,0,4,0.105
4,7,0,0,0.12
4,7,0,1,0.142
4,7,0,2,0.132
4,7,0,3,0.126
4,7,0,4,0.106
4,8,0,0,0.104
4,8,0,1,0.103
4,8,0,2,0.098
4,8,0,3,0.085
4,8,0,4,0.085
4,9,0,0,0.105
4,9,0,1,0.118
4,9,0,2,0.115
4,9,0,3,0.101
4,9,0,4,0.088
4,10,0,0,0.134
4,10,0,1,0.16
4,10,0,2,0.127
4,10,0,3,0.105
4,10,0,4,0.114
4,11,0,0,0.12
4,11,0,1,0.123
4,11,0,2,0.107
4,11,0,3,0.112
4,11,0,4,0.106
4,12,0,0,0.111
4,12,0,1,0.109
4,12,0,2,0.11
4,12,0,3,0.097
4,12,0,4,0.086
4,13,0,0,0.122
4,13,0,1,0.135
4,13,0,2,0.125
4,13,0,3,0.118
4,13,0,4,0.111
4,14,0,0,0.13
4,14,0,1,0.134
4,14,0,2,0.126
4,14,0,3,0.112
4,14,0,4,0.111
4,15,0,0,0.126
4,15,0,1,0.15
4,15,0,2,0.127
4,15,0,3,0.107
4,15,0,4,0.121
4,16,0,0,0.094
4,16,0,1,0.094
4,16,0,2,0.102
4,16,0,3,0.083
4,16,0,4,0.084
4,17,0,0,0.092
4,17,0,1,0.088
4,17,0,2,0.09
4,17,0,3,0.078
4,17,0,4,0.073
4,18,0,0,0.127
4,18,0,1,0.119
4,18,0,2,0.119
4,18,0,3,0.105
4,18,0,4,0.098
4,19,0,0,0.142
4,19,0,1,0.135
4,19,0,2,0.119
4,19,0,3,0.119
4,19,0,4,0.114
4,20,0,0,0.116
4,20,0,1,0.107
4,20,0,2,0.101
4,20,0,3,0.115
4,20,0,4,0.103
4,21,0,0,0.148
4,21,0,1,0.122
4,21,0,2,0.129
4,21,0,3,0.132
4,21,0,4,0.128
4,22,0,0,0.225
4,22,0,1,0.168
4,22,0,2,0.199
4,22,0,3,0.194
4,22,0,4,0.198
4,23,0,0,0.126
4,23,0,1,0.105
4,23,0,2,0.117
4,23,0,3,0.103
4,23,0,4,0.106
4,24,0,0,0.12
4,24,0,1,0.118
4,24,0,2,0.122
4,24,0,3,0.106
4,24,0,4,0.098
4,25,0,0,0.106
4,25,0,1,0.104
4,25,0,2,0.11
4,25,0,3,0.091
4,25,0,4,0.089
4,26,0,0,0.12
4,26,0,1,0.124
4,26,0,2,0.119
4,26,0,3,0.114
4,26,0,4,0.101
4,27,0,0,0.122
4,27,0,1,0.116
4,27,0,2,0.112
4,27,0,3,0.1
4,27,0,4,0.092
4,28,0,0,0.113
4,28,0,1,0.102
4,28,0,2,0.105
4,28,0,3,0.088
4,28,0,4,0.092
4,29,0,0,0.112
4,29,0,1,0.121
4,29,0,2,0.122
4,29,0,3,0.102
4,29,0,4,0.09
4,30,0,0,0.118
4,30,0,1,0.112
4,30,0,2,0.125
4,30,0,3,0.11
4,30,0,4,0.095
4,31,0,0,0.108
4,31,0,1,0.1
4,31,0,2,0.101
4,31,0,3,0.096
4,31,0,4,0.089
5,0,0,0,0.171
5,0,0,1,0.163
5,0,0,2,0.137
5,0,0,3,0.145
5,0,0,4,0.157
5,1,0,0,0.213
5,1,0,1,0.155
5,1,0,2,0.147
5,1,0,3,0.125
5,1,0,4,0.177
5,2,0,0,0.199
5,2,0,1,0.182
5,2,0,2,0.176
5,2,0,3,0.159
5,2,0,4,0.183
5,3,0,0,0.201
5,3,0,1,0.196
5,3,0,2,0.174
5,3,0,3,0.162
5,3,0,4,0.14
5,4,0,0,0.133
5,4,0,1,0.122
5,4,0,2,0.108
5,4,0,3,0.104
5,4,0,4,0.096
5,5,0,0,0.158
5,5,0,1,0.165
5,5,0,2,0.119
5,5,0,3,0.141
5,5,0,4,0.152
5,6,0,0,0.166
5,6,0,1,0.159
5,6,0,2,0.14
5,6,0,3,0.133
5,6,0,4,0.138
5,7,0,0,0.127
5,7,0,1,0.141
5,7,0,2,0.135
5,7,0,3,0.116
5,7,0,4,0.128
5,8,0,0,0.121
5,8,0,1,0.129
5,8,0,2,0.123
5,8,0,3,0.101
5,8,0,4,0.093
5,9,0,0,0.116
5,9,0,1,0.112
5,9,0,2,0.107
5,9,0,3,0.098
5,9,0,4,0.1
5,10,0,0,0.137
5,10,0,1,0.122
5,10,0,2,0.124
5,10,0,3,0.103
5,10,0,4,0.105
5,11,0,0,0.126
5,11,0,1,0.129
5,11,0,2,0.116
5,11,0,3,0.104
5,11,0,4,0.092
5,12,0,0,0.162
5,12,0,1,0.149
5,12,0,2,0.13
5,12,0,3,0.118
5,12,0,4,0.127
5,13,0,0,0.106
5,13,0,1,0.103
5,13,0,2,0.114
5,13,0,3,0.088
5,13,0,4,0.085
5,14,0,0,0.114
5,14,0,1,0.108
5,14,0,2,0.109
5,14,0,3,0.099
5,14,0,4,0.092
5,15,0,0,0.114
5,15,0,1,0.104
5,15,0,2,0.115
5,15,0,3,0.097
5,15,0,4,0.088
5,16,0,0,0.109
5,16,0,1,0.102
5,16,0,2,0.113
5,16,0,3,0.088
5,16,0,4,0.087
5,17,0,0,0.116
5,17,0,1,0.12
5,17,0,2,0.123
5,17,0,3,0.096
5,17,0,4,0.1
5,18,0,0,0.127
5,18,0,1,0.123
5,18,0,2,0.123
5,18,0,3,0.1
5,18,0,4,0.102
5,19,0,0,0.123
5,19,0,1,0.126
5,19,0,2,0.125
5,19,0,3,0.104
5,19,0,4,0.103
5,20,0,0,0.107
5,20,0,1,0.107
5,20,0,2,0.113
5,20,0,3,0.089
5,20,0,4,0.084
5,21,0,0,0.135
5,21,0,1,0.126
5,21,0,2,0.126
5,21,0,3,0.104
5,21,0,4,0.106
5,22,0,0,0.116
5,22,0,1,0.118
5,22,0,2,0.119
5,22,0,3,0.094
5,22,0,4,0.1
5,23,0,0,0.139
5,23,0,1,0.145
5,23,0,2,0.138
5,23,0,3,0.117
5,23,0,4,0.111
5,24,0,0,0.156
5,24,0,1,0.18
5,24,0,2,0.164
5,24,0,3,0.142
5,24,0,4,0.116
5,25,0,0,0.099
5,25,0,1,0.106
5,25,0,2,0.11
5,25,0,3,0.091
5,25,0,4,0.1
5,26,0,0,0.143
5,26,0,1,0.132
5,26,0,2,0.13
5,26,0,3,0.111
5,26,0,4,0.103
5,27,0,0,0.167
5,27,0,1,0.147
5,27,0,2,0.152
5,27,0,3,0.145
5,27,0,4,0.13
5,28,0,0,0.116
5,28,0,1,0.109
5,28,0,2,0.107
5,28,0,3,0.09
5,28,0,4,0.09
5,29,0,0,0.118
5,29,0,1,0.119
5,29,0,2,0.112
5,29,0,3,0.106
5,29,0,4,0.103
5,30,0,0,0.155
5,30,0,1,0.164
5,30,0,2,0.146
5,30,0,3,0.129
5,30,0,4,0.118
5,31,0,0,0.134
5,31,0,1,0.132
5,31,0,2,0.124
5,31,0,3,0.139
5,31,0,4,0.109
6,0,0,0,0.114
6,0,0,1,0.11
6,0,0,2,0.13
6,0,0,3,0.098
6,0,0,4,0.087
6,1,0,0,0.25
6,1,0,1,0.169
6,1,0,2,0.189
6,1,0,3,0.172
6,1,0,4,0.197
6,2,0,0,0.156
6,2,0,1,0.125
6,2,0,2,0.135
6,2,0,3,0.12
6,2,0,4,0.128
6,3,0,0,0.117
6,3,0,1,0.099
6,3,0,2,0.101
6,3,0,3,0.089
6,3,0,4,0.111
6,4,0,0,0.169
6,4,0,1,0.168
6,4,0,2,0.167
6,4,0,3,0.172
6,4,0,4,0.167
6,5,0,0,0.179
6,5,0,1,0.187
6,5,0,2,0.158
6,5,0,3,0.162
6,5,0,4,0.17
6,6,0,0,0.182
6,6,0,1,0.16
6,6,0,2,0.161
6,6,0,3,0.143
6,6,0,4,0.146
6,7,0,0,0.157
6,7,0,1,0.118
6,7,0,2,0.126
6,7,0,3,0.109
6,7,0,4,0.127
6,8,0,0,0.152
6,8,0,1,0.143
6,8,0,2,0.131
6,8,0,3,0.136
6,8,0,4,0.138
6,9,0,0,0.125
6,9,0,1,0.114
6,9,0,2,0.124
6,9,0,3,0.096
6,9,0,4,0.105
6,10,0,0,0.146
6,10,0,1,0.144
6,10,0,2,0.131
6,10,0,3,0.126
6,10,0,4,0.125
6,11,0,0,0.111
6,11,0,1,0.105
6,11,0,2,0.107
6,11,0,3,0.097
6,11,0,4,0.091
6,12,0,0,0.16
6,12,0,1,0.151
6,12,0,2,0.154
6,12,0,3,0.13
6,12,0,4,0.132
6,13,0,0,0.128
6,13,0,1,0.115
6,13,0,2,0.117
6,13,0,3,0.097
6,13,0,4,0.11
6,14,0,0,0.213
6,14,0,1,0.201
6,14,0,2,0.193
6,14,0,3,0.183
6,14,0,4,0.182
6,15,0,0,0.101
6,15,0,1,0.092
6,15,0,2,0.108
6,15,0,3,0.077
6,15,0,4,0.08
6,16,0,0,0.113
6,16,0,1,0.112
6,16,0,2,0.114
6,16,0,3,0.093
6,16,0,4,0.093
6,17,0,0,0.114
6,17,0,1,0.106
6,17,0,2,0.115
6,17,0,3,0.096
6,17,0,4,0.097
6,18,0,0,0.149
6,18,0,1,0.143
6,18,0,2,0.129
6,18,0,3,0.111
6,18,0,4,0.124
6,19,0,0,0.133
6,19,0,1,0.127
6,19,0,2,0.127
6,19,0,3,0.105
6,19,0,4,0.102
6,20,0,0,0.118
6,20,0,1,0.116
6,20,0,2,0.116
6,20,0,3,0.103
6,20,0,4,0.096
6,21,0,0,0.144
6,21,0,1,0.147
6,21,0,2,0.127
6,21,0,3,0.123
6,21,0,4,0.115
6,22,0,0,0.137
6,22,0,1,0.131
6,22,0,2,0.117
6,22,0,3,0.105
6,22,0,4,0.111
6,23,0,0,0.139
6,23,0,1,0.134
6,23,0,2,0.134
6,23,0,3,0.106
6,23,0,4,0.113
6,24,0,0,0.129
6,24,0,1,0.113
6,24,0,2,0.125
6,24,0,3,0.117
6,24,0,4,0.113
6,25,0,0,0.104
6,25,0,1,0.095
6,25,0,2,0.096
6,25,0,3,0.083
6,25,0,4,0.078
6,26,0,0,0.175
6,26,0,1,0.159
6,26,0,2,0.158
6,26,0,3,0.138
6,26,0,4,0.135
6,27,0,0,0.164
6,27,0,1,0.138
6,27,0,2,0.144
6,27,0,3,0.13
6,27,0,4,0.13
6,28,0,0,0.181
6,28,0,1,0.172
6,28,0,2,0.153
6,28,0,3,0.139
6,28,0,4,0.144
6,29,0,0,0.165
6,29,0,1,0.142
6,29,0,2,0.146
6,29,0,3,0.135
6,29,0,4,0.155
6,30,0,0,0.162
6,30,0,1,0.148
6,30,0,2,0.124
6,30,0,3,0.13
6,30,0,4,0.132
6,31,0,0,0.182
6,31,0,1,0.156
6,31,0,2,0.16
6,31,0,3,0.14
6,31,0,4,0.173
7,0,0,0,0.118
7,0,0,1,0.103
7,0,0,2,0.104
7,0,0,3,0.098
7,0,0,4,0.101
7,1,0,0,0.218
7,1,0,1,0.141
7,1,0,2,0.161
7,1,0,3,0.157
7,1,0,4,0.176
7,2,0,0,0.174
7,2,0,1,0.155
7,2,0,2,0.165
7,2,0,3,0.154
7,2,0,4,0.142
7,3,0,0,0.142
7,3,0,1,0.116
7,3,0,2,0.102
7,3,0,3,0.105
7,3,0,4,0.109
7,4,0,0,0.173
7,4,0,1,0.185
7,4,0,2,0.172
7,4,0,3,0.174
7,4,0,4,0.134
7,5,0,0,0.14
7,5,0,1,0.136
7,5,0,2,0.13
7,5,0,3,0.114
7,5,0,4,0.111
7,6,0,0,0.295
7,6,0,1,0.251
7,6,0,2,0.245
7,6,0,3,0.241
7,6,0,4,0.25
7,7,0,0,0.187
7,7,0,1,0.131
7,7,0,2,0.138
7,7,0,3,0.125
7,7,0,4,0.139
7,8,0,0,0.221
7,8,0,1,0.173
7,8,0,2,0.138
