layer,head,program_idx,sentence_idx,iou_score
0,8,62,3,0.754
0,8,62,4,0.741
0,8,70,0,0.887
0,8,70,1,0.857
0,8,70,2,0.88
0,8,70,3,0.874
0,8,70,4,0.867
0,9,9,0,0.763
0,9,9,1,0.766
0,9,9,2,0.773
0,9,9,3,0.786
0,9,9,4,0.774
0,9,62,0,0.775
0,9,62,1,0.778
0,9,62,2,0.785
0,9,62,3,0.798
0,9,62,4,0.786
0,9,70,0,0.904
0,9,70,1,0.865
0,9,70,2,0.911
0,9,70,3,0.888
0,9,70,4,0.879
0,10,9,0,0.702
0,10,9,1,0.701
0,10,9,2,0.693
0,10,9,3,0.723
0,10,9,4,0.724
0,10,62,0,0.714
0,10,62,1,0.711
0,10,62,2,0.704
0,10,62,3,0.731
0,10,62,4,0.733
0,10,70,0,0.858
0,10,70,1,0.825
0,10,70,2,0.848
0,10,70,3,0.832
0,10,70,4,0.846
0,11,9,0,0.708
0,11,9,1,0.7
0,11,9,2,0.704
0,11,9,3,0.716
0,11,9,4,0.712
0,11,62,0,0.707
0,11,62,1,0.699
0,11,62,2,0.703
0,11,62,3,0.715
0,11,62,4,0.712
0,11,70,0,0.871
0,11,70,1,0.84
0,11,70,2,0.86
0,11,70,3,0.841
0,11,70,4,0.841
0,12,9,0,0.705
0,12,9,1,0.724
0,12,9,2,0.702
0,12,9,3,0.754
0,12,9,4,0.749
0,12,62,0,0.718
0,12,62,1,0.735
0,12,62,2,0.714
0,12,62,3,0.761
0,12,62,4,0.76
0,12,70,0,0.843
0,12,70,1,0.835
0,12,70,2,0.834
0,12,70,3,0.858
0,12,70,4,0.858
0,13,9,0,0.698
0,13,9,1,0.711
0,13,9,2,0.68
0,13,9,3,0.735
0,13,9,4,0.738
0,13,62,0,0.709
0,13,62,1,0.722
0,13,62,2,0.692
0,13,62,3,0.745
0,13,62,4,0.747
0,13,70,0,0.839
0,13,70,1,0.815
0,13,70,2,0.811
0,13,70,3,0.83
0,13,70,4,0.855
0,14,9,0,0.745
0,14,9,1,0.744
0,14,9,2,0.75
0,14,9,3,0.756
0,14,9,4,0.744
0,14,62,0,0.755
0,14,62,1,0.752
0,14,62,2,0.757
0,14,62,3,0.764
0,14,62,4,0.753
0,14,70,0,0.888
0,14,70,1,0.862
0,14,70,2,0.896
0,14,70,3,0.87
0,14,70,4,0.862
0,15,9,0,0.774
0,15,9,1,0.796
0,15,9,2,0.783
0,15,9,3,0.803
0,15,9,4,0.802
0,15,62,0,0.789
0,15,62,1,0.81
0,15,62,2,0.799
0,15,62,3,0.813
0,15,62,4,0.815
0,15,70,0,0.933
0,15,70,1,0.93
0,15,70,2,0.927
0,15,70,3,0.93
0,15,70,4,0.925
0,16,9,0,0.559
0,16,9,1,0.5
0,16,9,2,0.516
0,16,9,3,0.534
0,16,9,4,0.516
0,16,62,0,0.545
0,16,62,1,0.488
0,16,62,2,0.502
0,16,62,3,0.52
0,16,62,4,0.507
0,16,70,0,0.637
0,16,70,1,0.574
0,16,70,2,0.594
0,16,70,3,0.599
0,16,70,4,0.586
0,17,9,0,0.525
0,17,9,1,0.495
0,17,9,2,0.517
0,17,9,3,0.531
0,17,9,4,0.515
0,17,62,0,0.509
0,17,62,1,0.481
0,17,62,2,0.504
0,17,62,3,0.519
0,17,62,4,0.504
0,17,70,0,0.594
0,17,70,1,0.565
0,17,70,2,0.573
0,17,70,3,0.595
0,17,70,4,0.576
0,18,9,0,0.608
0,18,9,1,0.589
0,18,9,2,0.596
0,18,9,3,0.598
0,18,9,4,0.6
0,18,62,0,0.596
0,18,62,1,0.579
0,18,62,2,0.584
0,18,62,3,0.587
0,18,62,4,0.592
0,18,70,0,0.694
0,18,70,1,0.675
0,18,70,2,0.68
0,18,70,3,0.674
0,18,70,4,0.679
0,19,9,0,0.556
0,19,9,1,0.522
0,19,9,2,0.511
0,19,9,3,0.584
0,19,9,4,0.551
0,19,62,0,0.58
0,19,62,1,0.537
0,19,62,2,0.539
0,19,62,3,0.604
0,19,62,4,0.563
0,19,70,0,0.616
0,19,70,1,0.57
0,19,70,2,0.561
0,19,70,3,0.636
0,19,70,4,0.598
0,20,9,0,0.348
0,20,9,1,0.367
0,20,9,2,0.342
0,20,9,3,0.361
0,20,9,4,0.358
0,20,62,0,0.344
0,20,62,1,0.363
0,20,62,2,0.339
0,20,62,3,0.356
0,20,62,4,0.356
0,20,70,0,0.419
0,20,70,1,0.442
0,20,70,2,0.41
0,20,70,3,0.413
0,20,70,4,0.421
0,21,9,0,0.553
0,21,9,1,0.545
0,21,9,2,0.496
0,21,9,3,0.574
0,21,9,4,0.564
0,21,62,0,0.547
0,21,62,1,0.538
0,21,62,2,0.49
0,21,62,3,0.566
0,21,62,4,0.557
0,21,70,0,0.655
0,21,70,1,0.625
0,21,70,2,0.583
0,21,70,3,0.656
0,21,70,4,0.64
0,22,9,0,0.39
0,22,9,1,0.399
0,22,9,2,0.347
0,22,9,3,0.35
0,22,9,4,0.407
0,22,62,0,0.374
0,22,62,1,0.385
0,22,62,2,0.335
0,22,62,3,0.342
0,22,62,4,0.396
0,22,70,0,0.472
0,22,70,1,0.452
0,22,70,2,0.408
0,22,70,3,0.414
0,22,70,4,0.454
0,23,9,0,0.362
0,23,9,1,0.325
0,23,9,2,0.338
0,23,9,3,0.302
0,23,9,4,0.31
0,23,62,0,0.342
0,23,62,1,0.308
0,23,62,2,0.323
0,23,62,3,0.285
0,23,62,4,0.295
0,23,70,0,0.437
0,23,70,1,0.394
0,23,70,2,0.423
0,23,70,3,0.371
0,23,70,4,0.374
0,24,9,0,0.693
0,24,9,1,0.687
0,24,9,2,0.704
0,24,9,3,0.707
0,24,9,4,0.694
0,24,62,0,0.704
0,24,62,1,0.696
0,24,62,2,0.709
0,24,62,3,0.713
0,24,62,4,0.702
0,24,70,0,0.795
0,24,70,1,0.762
0,24,70,2,0.813
0,24,70,3,0.777
0,24,70,4,0.771
0,25,9,0,0.662
0,25,9,1,0.651
0,25,9,2,0.659
0,25,9,3,0.68
0,25,9,4,0.669
0,25,62,0,0.666
0,25,62,1,0.653
0,25,62,2,0.663
0,25,62,3,0.694
0,25,62,4,0.672
0,25,70,0,0.76
0,25,70,1,0.731
0,25,70,2,0.769
0,25,70,3,0.757
0,25,70,4,0.749
0,26,9,0,0.541
0,26,9,1,0.535
0,26,9,2,0.556
0,26,9,3,0.53
0,26,9,4,0.552
0,26,62,0,0.538
0,26,62,1,0.531
0,26,62,2,0.553
0,26,62,3,0.543
0,26,62,4,0.547
0,26,70,0,0.602
0,26,70,1,0.584
0,26,70,2,0.622
0,26,70,3,0.583
0,26,70,4,0.596
0,27,9,0,0.694
0,27,9,1,0.702
0,27,9,2,0.72
0,27,9,3,0.713
0,27,9,4,0.725
0,27,62,0,0.705
0,27,62,1,0.712
0,27,62,2,0.729
0,27,62,3,0.719
0,27,62,4,0.735
0,27,70,0,0.808
0,27,70,1,0.815
0,27,70,2,0.831
0,27,70,3,0.821
0,27,70,4,0.821
0,28,9,0,0.692
0,28,9,1,0.685
0,28,9,2,0.678
0,28,9,3,0.687
0,28,9,4,0.695
0,28,62,0,0.705
0,28,62,1,0.698
0,28,62,2,0.685
0,28,62,3,0.687
0,28,62,4,0.705
0,28,70,0,0.768
0,28,70,1,0.745
0,28,70,2,0.759
0,28,70,3,0.746
0,28,70,4,0.749
0,29,9,0,0.693
0,29,9,1,0.681
0,29,9,2,0.687
0,29,9,3,0.673
0,29,9,4,0.685
0,29,62,0,0.705
0,29,62,1,0.69
0,29,62,2,0.698
0,29,62,3,0.676
0,29,62,4,0.694
0,29,70,0,0.793
0,29,70,1,0.783
0,29,70,2,0.786
0,29,70,3,0.766
0,29,70,4,0.776
0,30,9,0,0.49
0,30,9,1,0.475
0,30,9,2,0.493
0,30,9,3,0.505
0,30,9,4,0.497
0,30,62,0,0.479
0,30,62,1,0.467
0,30,62,2,0.486
0,30,62,3,0.487
0,30,62,4,0.49
0,30,70,0,0.56
0,30,70,1,0.548
0,30,70,2,0.562
0,30,70,3,0.554
0,30,70,4,0.563
0,31,9,0,0.677
0,31,9,1,0.689
0,31,9,2,0.665
0,31,9,3,0.71
0,31,9,4,0.719
0,31,62,0,0.686
0,31,62,1,0.697
0,31,62,2,0.674
0,31,62,3,0.729
0,31,62,4,0.726
0,31,70,0,0.789
0,31,70,1,0.773
0,31,70,2,0.78
0,31,70,3,0.79
0,31,70,4,0.803
1,0,9,0,0.421
1,0,9,1,0.442
1,0,9,2,0.371
1,0,9,3,0.379
1,0,9,4,0.434
1,0,62,0,0.435
1,0,62,1,0.457
1,0,62,2,0.39
1,0,62,3,0.389
1,0,62,4,0.448
1,0,70,0,0.471
1,0,70,1,0.475
1,0,70,2,0.406
1,0,70,3,0.423
1,0,70,4,0.479
1,1,9,0,0.398
1,1,9,1,0.419
1,1,9,2,0.371
1,1,9,3,0.395
1,1,9,4,0.399
1,1,62,0,0.401
1,1,62,1,0.418
1,1,62,2,0.379
1,1,62,3,0.387
1,1,62,4,0.403
1,1,70,0,0.434
1,1,70,1,0.442
1,1,70,2,0.391
1,1,70,3,0.443
1,1,70,4,0.437
1,2,9,0,0.379
1,2,9,1,0.415
1,2,9,2,0.338
1,2,9,3,0.389
1,2,9,4,0.408
1,2,62,0,0.378
1,2,62,1,0.413
1,2,62,2,0.336
1,2,62,3,0.393
1,2,62,4,0.406
1,2,70,0,0.425
1,2,70,1,0.453
1,2,70,2,0.386
1,2,70,3,0.432
1,2,70,4,0.45
1,3,9,0,0.425
1,3,9,1,0.405
1,3,9,2,0.384
1,3,9,3,0.389
1,3,9,4,0.403
1,3,62,0,0.426
1,3,62,1,0.406
1,3,62,2,0.383
1,3,62,3,0.381
1,3,62,4,0.405
1,3,70,0,0.481
1,3,70,1,0.451
1,3,70,2,0.431
1,3,70,3,0.438
1,3,70,4,0.445
1,4,9,0,0.425
1,4,9,1,0.438
1,4,9,2,0.379
1,4,9,3,0.404
1,4,9,4,0.477
1,4,62,0,0.437
1,4,62,1,0.453
1,4,62,2,0.391
1,4,62,3,0.417
1,4,62,4,0.491
1,4,70,0,0.486
1,4,70,1,0.479
1,4,70,2,0.418
1,4,70,3,0.449
1,4,70,4,0.528
1,5,9,0,0.511
1,5,9,1,0.538
1,5,9,2,0.47
1,5,9,3,0.549
1,5,9,4,0.525
1,5,62,0,0.52
1,5,62,1,0.54
1,5,62,2,0.484
1,5,62,3,0.542
1,5,62,4,0.53
1,5,70,0,0.571
1,5,70,1,0.587
1,5,70,2,0.52
1,5,70,3,0.614
1,5,70,4,0.588
1,6,9,0,0.392
1,6,9,1,0.4
1,6,9,2,0.333
1,6,9,3,0.354
1,6,9,4,0.412
1,6,62,0,0.405
1,6,62,1,0.412
1,6,62,2,0.344
1,6,62,3,0.368
1,6,62,4,0.422
1,6,70,0,0.435
1,6,70,1,0.436
1,6,70,2,0.363
1,6,70,3,0.394
1,6,70,4,0.449
1,7,9,0,0.39
1,7,9,1,0.431
1,7,9,2,0.345
1,7,9,3,0.392
1,7,9,4,0.457
1,7,62,0,0.405
1,7,62,1,0.444
1,7,62,2,0.361
1,7,62,3,0.403
1,7,62,4,0.469
1,7,70,0,0.43
1,7,70,1,0.456
1,7,70,2,0.369
1,7,70,3,0.432
1,7,70,4,0.495
1,8,9,0,0.509
1,8,9,1,0.526
1,8,9,2,0.565
1,8,9,3,0.489
1,8,9,4,0.541
1,8,62,0,0.499
1,8,62,1,0.522
1,8,62,2,0.564
1,8,62,3,0.483
1,8,62,4,0.537
1,8,70,0,0.585
1,8,70,1,0.609
1,8,70,2,0.647
1,8,70,3,0.571
1,8,70,4,0.626
1,9,9,0,0.325
1,9,9,1,0.33
1,9,9,2,0.328
1,9,9,3,0.306
1,9,9,4,0.301
1,9,62,0,0.304
1,9,62,1,0.311
1,9,62,2,0.309
1,9,62,3,0.287
1,9,62,4,0.285
1,9,70,0,0.396
1,9,70,1,0.403
1,9,70,2,0.412
1,9,70,3,0.372
1,9,70,4,0.367
1,10,9,0,0.4
1,10,9,1,0.459
1,10,9,2,0.485
1,10,9,3,0.416
1,10,9,4,0.491
1,10,62,0,0.384
1,10,62,1,0.45
1,10,62,2,0.483
1,10,62,3,0.412
1,10,62,4,0.484
1,10,70,0,0.439
1,10,70,1,0.514
1,10,70,2,0.548
1,10,70,3,0.487
1,10,70,4,0.562
1,11,9,0,0.563
1,11,9,1,0.604
1,11,9,2,0.577
1,11,9,3,0.548
1,11,9,4,0.608
1,11,62,0,0.573
1,11,62,1,0.619
1,11,62,2,0.597
1,11,62,3,0.561
1,11,62,4,0.62
1,11,70,0,0.663
1,11,70,1,0.697
1,11,70,2,0.669
1,11,70,3,0.65
1,11,70,4,0.692
1,12,9,0,0.442
1,12,9,1,0.474
1,12,9,2,0.486
1,12,9,3,0.448
1,12,9,4,0.478
1,12,62,0,0.418
1,12,62,1,0.454
1,12,62,2,0.475
1,12,62,3,0.429
1,12,62,4,0.462
1,12,70,0,0.499
1,12,70,1,0.547
1,12,70,2,0.571
1,12,70,3,0.525
1,12,70,4,0.555
1,13,9,0,0.456
1,13,9,1,0.517
1,13,9,2,0.558
1,13,9,3,0.489
1,13,9,4,0.552
1,13,62,0,0.444
1,13,62,1,0.509
1,13,62,2,0.556
1,13,62,3,0.482
1,13,62,4,0.545
1,13,70,0,0.518
1,13,70,1,0.592
1,13,70,2,0.652
1,13,70,3,0.572
1,13,70,4,0.635
1,14,9,0,0.543
1,14,9,1,0.55
1,14,9,2,0.592
1,14,9,3,0.542
1,14,9,4,0.542
1,14,62,0,0.534
1,14,62,1,0.546
1,14,62,2,0.586
1,14,62,3,0.537
1,14,62,4,0.538
1,14,70,0,0.614
1,14,70,1,0.646
1,14,70,2,0.692
1,14,70,3,0.62
1,14,70,4,0.621
1,15,9,0,0.429
1,15,9,1,0.491
1,15,9,2,0.529
1,15,9,3,0.453
1,15,9,4,0.476
1,15,62,0,0.422
1,15,62,1,0.486
1,15,62,2,0.518
1,15,62,3,0.443
1,15,62,4,0.47
1,15,70,0,0.506
1,15,70,1,0.572
1,15,70,2,0.601
1,15,70,3,0.525
1,15,70,4,0.548
1,16,9,0,0.283
1,16,9,1,0.273
1,16,9,2,0.275
1,16,9,3,0.223
1,16,9,4,0.216
1,16,62,0,0.267
1,16,62,1,0.279
1,16,62,2,0.26
1,16,62,3,0.222
1,16,62,4,0.219
1,16,70,0,0.317
1,16,70,1,0.317
1,16,70,2,0.309
1,16,70,3,0.272
1,16,70,4,0.256
1,17,9,0,0.266
1,17,9,1,0.259
1,17,9,2,0.278
1,17,9,3,0.232
1,17,9,4,0.215
1,17,62,0,0.256
1,17,62,1,0.263
1,17,62,2,0.264
1,17,62,3,0.229
1,17,62,4,0.218
1,17,70,0,0.31
1,17,70,1,0.309
1,17,70,2,0.341
1,17,70,3,0.266
1,17,70,4,0.258
1,18,9,0,0.272
1,18,9,1,0.27
1,18,9,2,0.274
1,18,9,3,0.211
1,18,9,4,0.212
1,18,62,0,0.252
1,18,62,1,0.264
1,18,62,2,0.253
1,18,62,3,0.199
1,18,62,4,0.206
1,18,70,0,0.297
1,18,70,1,0.345
1,18,70,2,0.3
1,18,70,3,0.263
1,18,70,4,0.267
1,19,9,0,0.252
1,19,9,1,0.23
1,19,9,2,0.246
1,19,9,3,0.196
1,19,9,4,0.189
1,19,62,0,0.235
1,19,62,1,0.228
1,19,62,2,0.231
1,19,62,3,0.192
1,19,62,4,0.185
1,19,70,0,0.295
1,19,70,1,0.289
1,19,70,2,0.303
1,19,70,3,0.258
1,19,70,4,0.236
1,20,9,0,0.294
1,20,9,1,0.278
1,20,9,2,0.31
1,20,9,3,0.235
1,20,9,4,0.232
1,20,62,0,0.286
1,20,62,1,0.28
1,20,62,2,0.31
1,20,62,3,0.235
1,20,62,4,0.233
1,20,70,0,0.359
1,20,70,1,0.335
1,20,70,2,0.355
1,20,70,3,0.289
1,20,70,4,0.283
1,21,9,0,0.277
1,21,9,1,0.268
1,21,9,2,0.276
1,21,9,3,0.217
1,21,9,4,0.217
1,21,62,0,0.259
1,21,62,1,0.265
1,21,62,2,0.265
1,21,62,3,0.208
1,21,62,4,0.214
1,21,70,0,0.309
1,21,70,1,0.323
1,21,70,2,0.324
1,21,70,3,0.277
1,21,70,4,0.262
1,22,9,0,0.286
1,22,9,1,0.277
1,22,9,2,0.319
1,22,9,3,0.236
1,22,9,4,0.225
1,22,62,0,0.279
1,22,62,1,0.283
1,22,62,2,0.316
1,22,62,3,0.235
1,22,62,4,0.229
1,22,70,0,0.329
1,22,70,1,0.32
1,22,70,2,0.353
1,22,70,3,0.285
1,22,70,4,0.266
1,23,9,0,0.281
1,23,9,1,0.27
1,23,9,2,0.283
1,23,9,3,0.214
1,23,9,4,0.217
1,23,62,0,0.263
1,23,62,1,0.271
1,23,62,2,0.264
1,23,62,3,0.209
1,23,62,4,0.217
1,23,70,0,0.317
1,23,70,1,0.318
1,23,70,2,0.314
1,23,70,3,0.266
1,23,70,4,0.265
1,24,9,0,0.465
1,24,9,1,0.416
1,24,9,2,0.391
1,24,9,3,0.378
1,24,9,4,0.447
1,24,62,0,0.451
1,24,62,1,0.41
1,24,62,2,0.364
1,24,62,3,0.371
1,24,62,4,0.444
1,24,70,0,0.519
1,24,70,1,0.457
1,24,70,2,0.429
1,24,70,3,0.424
1,24,70,4,0.505
1,25,9,0,0.439
1,25,9,1,0.442
1,25,9,2,0.401
1,25,9,3,0.41
1,25,9,4,0.387
1,25,62,0,0.44
1,25,62,1,0.452
1,25,62,2,0.41
1,25,62,3,0.415
1,25,62,4,0.395
1,25,70,0,0.487
1,25,70,1,0.464
1,25,70,2,0.432
1,25,70,3,0.432
1,25,70,4,0.417
1,26,9,0,0.399
1,26,9,1,0.364
1,26,9,2,0.365
1,26,9,3,0.328
1,26,9,4,0.387
1,26,62,0,0.395
1,26,62,1,0.363
1,26,62,2,0.37
1,26,62,3,0.328
1,26,62,4,0.387
1,26,70,0,0.43
1,26,70,1,0.394
1,26,70,2,0.386
1,26,70,3,0.348
1,26,70,4,0.421
1,27,9,0,0.419
1,27,9,1,0.378
1,27,9,2,0.43
1,27,9,3,0.355
1,27,9,4,0.381
1,27,62,0,0.425
1,27,62,1,0.385
1,27,62,2,0.439
1,27,62,3,0.36
1,27,62,4,0.386
1,27,70,0,0.45
1,27,70,1,0.411
1,27,70,2,0.467
1,27,70,3,0.381
1,27,70,4,0.415
1,28,9,0,0.358
1,28,9,1,0.289
1,28,9,2,0.371
1,28,9,3,0.296
1,28,9,4,0.336
1,28,62,0,0.345
1,28,62,1,0.276
1,28,62,2,0.358
1,28,62,3,0.286
1,28,62,4,0.328
1,28,70,0,0.436
1,28,70,1,0.358
1,28,70,2,0.454
1,28,70,3,0.357
1,28,70,4,0.407
1,29,9,0,0.394
1,29,9,1,0.364
1,29,9,2,0.415
1,29,9,3,0.365
1,29,9,4,0.366
1,29,62,0,0.374
1,29,62,1,0.349
1,29,62,2,0.392
1,29,62,3,0.356
1,29,62,4,0.354
1,29,70,0,0.447
1,29,70,1,0.409
1,29,70,2,0.466
1,29,70,3,0.383
1,29,70,4,0.408
1,30,13,0,0.127
1,30,13,1,0.177
1,30,13,2,0.153
1,30,13,3,0.155
1,30,13,4,0.132
1,30,40,0,0.039
1,30,40,1,0.035
1,30,40,2,0.038
1,30,40,3,0.032
1,30,40,4,0.03
1,30,44,0,0.567
1,30,44,1,0.556
1,30,44,2,0.525
1,30,44,3,0.568
1,30,44,4,0.502
1,31,9,0,0.581
1,31,9,1,0.599
1,31,9,2,0.503
1,31,9,3,0.527
1,31,9,4,0.627
1,31,62,0,0.588
1,31,62,1,0.598
1,31,62,2,0.516
1,31,62,3,0.539
1,31,62,4,0.629
1,31,70,0,0.667
1,31,70,1,0.684
1,31,70,2,0.57
1,31,70,3,0.593
1,31,70,4,0.713
2,0,9,0,0.54
2,0,9,1,0.54
2,0,9,2,0.539
2,0,9,3,0.526
2,0,9,4,0.537
2,0,62,0,0.53
2,0,62,1,0.537
2,0,62,2,0.532
2,0,62,3,0.519
2,0,62,4,0.534
2,0,70,0,0.622
2,0,70,1,0.599
2,0,70,2,0.601
2,0,70,3,0.611
2,0,70,4,0.596
2,1,9,0,0.32
2,1,9,1,0.317
2,1,9,2,0.338
2,1,9,3,0.318
2,1,9,4,0.325
2,1,62,0,0.312
2,1,62,1,0.318
2,1,62,2,0.334
2,1,62,3,0.314
2,1,62,4,0.326
2,1,70,0,0.395
2,1,70,1,0.376
2,1,70,2,0.408
2,1,70,3,0.382
2,1,70,4,0.376
2,2,9,0,0.445
2,2,9,1,0.436
2,2,9,2,0.475
2,2,9,3,0.462
2,2,9,4,0.485
2,2,62,0,0.436
2,2,62,1,0.43
2,2,62,2,0.471
2,2,62,3,0.45
2,2,62,4,0.48
2,2,70,0,0.531
2,2,70,1,0.506
2,2,70,2,0.549
2,2,70,3,0.549
2,2,70,4,0.553
2,3,9,0,0.404
2,3,9,1,0.394
2,3,9,2,0.418
2,3,9,3,0.374
2,3,9,4,0.364
2,3,62,0,0.394
2,3,62,1,0.386
2,3,62,2,0.41
2,3,62,3,0.365
2,3,62,4,0.359
2,3,70,0,0.496
2,3,70,1,0.478
2,3,70,2,0.505
2,3,70,3,0.452
2,3,70,4,0.44
2,4,9,0,0.536
2,4,9,1,0.55
2,4,9,2,0.544
2,4,9,3,0.556
2,4,9,4,0.559
2,4,62,0,0.546
2,4,62,1,0.564
2,4,62,2,0.554
2,4,62,3,0.568
2,4,62,4,0.571
2,4,70,0,0.558
2,4,70,1,0.569
2,4,70,2,0.573
2,4,70,3,0.582
2,4,70,4,0.573
2,5,9,0,0.53
2,5,9,1,0.531
2,5,9,2,0.526
2,5,9,3,0.523
2,5,9,4,0.528
2,5,62,0,0.514
2,5,62,1,0.518
2,5,62,2,0.515
2,5,62,3,0.515
2,5,62,4,0.517
2,5,70,0,0.593
2,5,70,1,0.609
2,5,70,2,0.614
2,5,70,3,0.603
2,5,70,4,0.597
2,6,9,0,0.478
2,6,9,1,0.481
2,6,9,2,0.493
2,6,9,3,0.497
2,6,9,4,0.52
2,6,62,0,0.474
2,6,62,1,0.481
2,6,62,2,0.489
2,6,62,3,0.491
2,6,62,4,0.519
2,6,70,0,0.574
2,6,70,1,0.548
2,6,70,2,0.591
2,6,70,3,0.577
2,6,70,4,0.586
2,7,9,0,0.466
2,7,9,1,0.465
2,7,9,2,0.494
2,7,9,3,0.477
2,7,9,4,0.5
2,7,62,0,0.443
2,7,62,1,0.446
2,7,62,2,0.472
2,7,62,3,0.458
2,7,62,4,0.485
2,7,70,0,0.546
2,7,70,1,0.542
2,7,70,2,0.577
2,7,70,3,0.551
2,7,70,4,0.572
2,8,9,0,0.482
2,8,9,1,0.491
2,8,9,2,0.409
2,8,9,3,0.429
2,8,9,4,0.517
2,8,62,0,0.487
2,8,62,1,0.502
2,8,62,2,0.422
2,8,62,3,0.441
2,8,62,4,0.527
2,8,70,0,0.538
2,8,70,1,0.545
2,8,70,2,0.466
2,8,70,3,0.481
2,8,70,4,0.576
2,9,9,0,0.456
2,9,9,1,0.449
2,9,9,2,0.398
2,9,9,3,0.407
2,9,9,4,0.521
2,9,62,0,0.456
2,9,62,1,0.46
2,9,62,2,0.412
2,9,62,3,0.416
2,9,62,4,0.531
2,9,70,0,0.522
2,9,70,1,0.501
2,9,70,2,0.461
2,9,70,3,0.46
2,9,70,4,0.58
2,10,9,0,0.463
2,10,9,1,0.459
2,10,9,2,0.427
2,10,9,3,0.407
2,10,9,4,0.516
2,10,62,0,0.464
2,10,62,1,0.465
2,10,62,2,0.436
2,10,62,3,0.414
2,10,62,4,0.52
2,10,70,0,0.513
2,10,70,1,0.512
2,10,70,2,0.486
2,10,70,3,0.461
2,10,70,4,0.572
2,11,9,0,0.46
2,11,9,1,0.492
2,11,9,2,0.424
2,11,9,3,0.436
2,11,9,4,0.558
2,11,62,0,0.459
2,11,62,1,0.498
2,11,62,2,0.431
2,11,62,3,0.445
2,11,62,4,0.564
2,11,70,0,0.525
2,11,70,1,0.558
2,11,70,2,0.488
2,11,70,3,0.501
2,11,70,4,0.624
2,12,9,0,0.46
2,12,9,1,0.452
2,12,9,2,0.368
2,12,9,3,0.376
2,12,9,4,0.518
2,12,62,0,0.452
2,12,62,1,0.45
2,12,62,2,0.367
2,12,62,3,0.374
2,12,62,4,0.517
2,12,70,0,0.521
2,12,70,1,0.496
2,12,70,2,0.413
2,12,70,3,0.415
2,12,70,4,0.569
2,13,9,0,0.429
2,13,9,1,0.437
2,13,9,2,0.366
2,13,9,3,0.384
2,13,9,4,0.499
2,13,62,0,0.416
2,13,62,1,0.426
2,13,62,2,0.365
