layer,head,program_idx,sentence_idx,iou_score
0,2,14,3,0.754
0,2,14,4,0.651
0,2,18,0,0.801
0,2,18,1,0.744
0,2,18,2,0.769
0,2,18,3,0.788
0,2,18,4,0.682
0,2,20,0,0.759
0,2,20,1,0.707
0,2,20,2,0.724
0,2,20,3,0.751
0,2,20,4,0.646
0,2,22,0,0.759
0,2,22,1,0.707
0,2,22,2,0.724
0,2,22,3,0.751
0,2,22,4,0.645
0,2,23,0,0.803
0,2,23,1,0.746
0,2,23,2,0.77
0,2,23,3,0.79
0,2,23,4,0.684
0,2,24,0,0.801
0,2,24,1,0.744
0,2,24,2,0.769
0,2,24,3,0.788
0,2,24,4,0.682
0,2,25,0,0.76
0,2,25,1,0.708
0,2,25,2,0.726
0,2,25,3,0.752
0,2,25,4,0.647
0,2,26,0,0.075
0,2,26,1,0.711
0,2,26,2,0.726
0,2,26,3,0.752
0,2,26,4,0.647
0,2,27,0,0.803
0,2,27,1,0.746
0,2,27,2,0.77
0,2,27,3,0.79
0,2,27,4,0.683
0,2,28,0,0.801
0,2,28,1,0.744
0,2,28,2,0.769
0,2,28,3,0.788
0,2,28,4,0.682
0,2,30,0,0.803
0,2,30,1,0.746
0,2,30,2,0.77
0,2,30,3,0.79
0,2,30,4,0.683
0,2,31,0,0.758
0,2,31,1,0.706
0,2,31,2,0.723
0,2,31,3,0.75
0,2,31,4,0.645
0,2,32,0,0.801
0,2,32,1,0.744
0,2,32,2,0.769
0,2,32,3,0.788
0,2,32,4,0.682
0,2,33,0,0.696
0,2,33,1,0.68
0,2,33,2,0.671
0,2,33,3,0.683
0,2,33,4,0.609
0,2,36,0,0.801
0,2,36,1,0.744
0,2,36,2,0.769
0,2,36,3,0.788
0,2,36,4,0.682
0,2,52,0,0.638
0,2,52,1,0.577
0,2,52,2,0.705
0,2,52,3,0.649
0,2,52,4,0.569
0,2,53,0,0.761
0,2,53,1,0.708
0,2,53,2,0.726
0,2,53,3,0.752
0,2,53,4,0.647
0,2,54,0,0.759
0,2,54,1,0.707
0,2,54,2,0.724
0,2,54,3,0.751
0,2,54,4,0.645
0,2,55,0,0.806
0,2,55,1,0.749
0,2,55,2,0.772
0,2,55,3,0.793
0,2,55,4,0.686
0,2,56,0,0.768
0,2,56,1,0.722
0,2,56,2,0.735
0,2,56,3,0.763
0,2,56,4,0.658
0,2,58,0,0.801
0,2,58,1,0.744
0,2,58,2,0.769
0,2,58,3,0.788
0,2,58,4,0.682
0,2,59,0,0.717
0,2,59,1,0.691
0,2,59,2,0.685
0,2,59,3,0.71
0,2,59,4,0.614
0,2,60,0,0.759
0,2,60,1,0.707
0,2,60,2,0.724
0,2,60,3,0.751
0,2,60,4,0.645
0,2,61,0,0.761
0,2,61,1,0.708
0,2,61,2,0.726
0,2,61,3,0.752
0,2,61,4,0.647
0,2,64,0,0.803
0,2,64,1,0.746
0,2,64,2,0.77
0,2,64,3,0.79
0,2,64,4,0.683
0,2,67,0,0.758
0,2,67,1,0.706
0,2,67,2,0.723
0,2,67,3,0.75
0,2,67,4,0.645
0,2,68,0,0.768
0,2,68,1,0.739
0,2,68,2,0.745
0,2,68,3,0.752
0,2,68,4,0.662
0,3,2,0,0.642
0,3,2,1,0.582
0,3,2,2,0.662
0,3,2,3,0.67
0,3,2,4,0.624
0,3,14,0,0.607
0,3,14,1,0.546
0,3,14,2,0.622
0,3,14,3,0.634
0,3,14,4,0.59
0,3,18,0,0.642
0,3,18,1,0.582
0,3,18,2,0.662
0,3,18,3,0.67
0,3,18,4,0.624
0,3,20,0,0.6
0,3,20,1,0.544
0,3,20,2,0.618
0,3,20,3,0.632
0,3,20,4,0.588
0,3,22,0,0.6
0,3,22,1,0.544
0,3,22,2,0.618
0,3,22,3,0.632
0,3,22,4,0.588
0,3,23,0,0.644
0,3,23,1,0.584
0,3,23,2,0.664
0,3,23,3,0.672
0,3,23,4,0.626
0,3,24,0,0.642
0,3,24,1,0.582
0,3,24,2,0.662
0,3,24,3,0.67
0,3,24,4,0.624
0,3,25,0,0.601
0,3,25,1,0.545
0,3,25,2,0.619
0,3,25,3,0.633
0,3,25,4,0.589
0,3,26,0,0.062
0,3,26,1,0.548
0,3,26,2,0.62
0,3,26,3,0.634
0,3,26,4,0.59
0,3,27,0,0.644
0,3,27,1,0.583
0,3,27,2,0.664
0,3,27,3,0.671
0,3,27,4,0.626
0,3,28,0,0.642
0,3,28,1,0.582
0,3,28,2,0.662
0,3,28,3,0.67
0,3,28,4,0.624
0,3,30,0,0.644
0,3,30,1,0.583
0,3,30,2,0.664
0,3,30,3,0.671
0,3,30,4,0.626
0,3,31,0,0.599
0,3,31,1,0.543
0,3,31,2,0.617
0,3,31,3,0.631
0,3,31,4,0.587
0,3,32,0,0.642
0,3,32,1,0.582
0,3,32,2,0.662
0,3,32,3,0.67
0,3,32,4,0.624
0,3,33,0,0.679
0,3,33,1,0.634
0,3,33,2,0.711
0,3,33,3,0.675
0,3,33,4,0.649
0,3,36,0,0.642
0,3,36,1,0.582
0,3,36,2,0.662
0,3,36,3,0.67
0,3,36,4,0.624
0,3,52,0,0.623
0,3,52,1,0.568
0,3,52,2,0.669
0,3,52,3,0.628
0,3,52,4,0.631
0,3,53,0,0.601
0,3,53,1,0.546
0,3,53,2,0.619
0,3,53,3,0.634
0,3,53,4,0.589
0,3,54,0,0.6
0,3,54,1,0.544
0,3,54,2,0.618
0,3,54,3,0.632
0,3,54,4,0.588
0,3,55,0,0.647
0,3,55,1,0.587
0,3,55,2,0.667
0,3,55,3,0.675
0,3,55,4,0.629
0,3,56,0,0.607
0,3,56,1,0.56
0,3,56,2,0.631
0,3,56,3,0.639
0,3,56,4,0.6
0,3,58,0,0.642
0,3,58,1,0.582
0,3,58,2,0.662
0,3,58,3,0.67
0,3,58,4,0.624
0,3,59,0,0.623
0,3,59,1,0.569
0,3,59,2,0.649
0,3,59,3,0.643
0,3,59,4,0.601
0,3,60,0,0.6
0,3,60,1,0.544
0,3,60,2,0.618
0,3,60,3,0.632
0,3,60,4,0.588
0,3,61,0,0.601
0,3,61,1,0.546
0,3,61,2,0.619
0,3,61,3,0.634
0,3,61,4,0.589
0,3,64,0,0.644
0,3,64,1,0.583
0,3,64,2,0.664
0,3,64,3,0.671
0,3,64,4,0.626
0,3,67,0,0.599
0,3,67,1,0.543
0,3,67,2,0.617
0,3,67,3,0.631
0,3,67,4,0.587
0,3,68,0,0.681
0,3,68,1,0.624
0,3,68,2,0.706
0,3,68,3,0.688
0,3,68,4,0.654
0,4,2,0,0.573
0,4,2,1,0.524
0,4,2,2,0.583
0,4,2,3,0.629
0,4,2,4,0.563
0,4,14,0,0.534
0,4,14,1,0.487
0,4,14,2,0.551
0,4,14,3,0.593
0,4,14,4,0.528
0,4,18,0,0.573
0,4,18,1,0.524
0,4,18,2,0.583
0,4,18,3,0.629
0,4,18,4,0.563
0,4,20,0,0.53
0,4,20,1,0.486
0,4,20,2,0.539
0,4,20,3,0.592
0,4,20,4,0.527
0,4,22,0,0.53
0,4,22,1,0.486
0,4,22,2,0.539
0,4,22,3,0.592
0,4,22,4,0.527
0,4,23,0,0.575
0,4,23,1,0.525
0,4,23,2,0.585
0,4,23,3,0.631
0,4,23,4,0.565
0,4,24,0,0.573
0,4,24,1,0.524
0,4,24,2,0.583
0,4,24,3,0.629
0,4,24,4,0.563
0,4,25,0,0.532
0,4,25,1,0.487
0,4,25,2,0.54
0,4,25,3,0.593
0,4,25,4,0.528
0,4,26,0,0.064
0,4,26,1,0.49
0,4,26,2,0.541
0,4,26,3,0.593
0,4,26,4,0.529
0,4,27,0,0.574
0,4,27,1,0.525
0,4,27,2,0.585
0,4,27,3,0.631
0,4,27,4,0.564
0,4,28,0,0.573
0,4,28,1,0.524
0,4,28,2,0.583
0,4,28,3,0.629
0,4,28,4,0.563
0,4,30,0,0.574
0,4,30,1,0.525
0,4,30,2,0.585
0,4,30,3,0.631
0,4,30,4,0.564
0,4,31,0,0.529
0,4,31,1,0.485
0,4,31,2,0.538
0,4,31,3,0.591
0,4,31,4,0.526
0,4,32,0,0.573
0,4,32,1,0.524
0,4,32,2,0.583
0,4,32,3,0.629
0,4,32,4,0.563
0,4,33,0,0.589
0,4,33,1,0.576
0,4,33,2,0.634
0,4,33,3,0.639
0,4,33,4,0.594
0,4,36,0,0.573
0,4,36,1,0.524
0,4,36,2,0.583
0,4,36,3,0.629
0,4,36,4,0.563
0,4,52,0,0.573
0,4,52,1,0.516
0,4,52,2,0.585
0,4,52,3,0.583
0,4,52,4,0.56
0,4,53,0,0.532
0,4,53,1,0.487
0,4,53,2,0.54
0,4,53,3,0.593
0,4,53,4,0.528
0,4,54,0,0.53
0,4,54,1,0.486
0,4,54,2,0.539
0,4,54,3,0.592
0,4,54,4,0.527
0,4,55,0,0.577
0,4,55,1,0.528
0,4,55,2,0.587
0,4,55,3,0.634
0,4,55,4,0.568
0,4,56,0,0.541
0,4,56,1,0.507
0,4,56,2,0.556
0,4,56,3,0.601
0,4,56,4,0.54
0,4,58,0,0.573
0,4,58,1,0.524
0,4,58,2,0.583
0,4,58,3,0.629
0,4,58,4,0.563
0,4,59,0,0.543
0,4,59,1,0.504
0,4,59,2,0.573
0,4,59,3,0.6
0,4,59,4,0.537
0,4,60,0,0.53
0,4,60,1,0.486
0,4,60,2,0.539
0,4,60,3,0.592
0,4,60,4,0.527
0,4,61,0,0.532
0,4,61,1,0.487
0,4,61,2,0.54
0,4,61,3,0.593
0,4,61,4,0.528
0,4,64,0,0.574
0,4,64,1,0.525
0,4,64,2,0.585
0,4,64,3,0.631
0,4,64,4,0.564
0,4,67,0,0.53
0,4,67,1,0.485
0,4,67,2,0.538
0,4,67,3,0.591
0,4,67,4,0.526
0,4,68,0,0.592
0,4,68,1,0.562
0,4,68,2,0.634
0,4,68,3,0.649
0,4,68,4,0.592
0,5,2,0,0.552
0,5,2,1,0.388
0,5,2,2,0.469
0,5,2,3,0.421
0,5,2,4,0.483
0,5,14,0,0.511
0,5,14,1,0.352
0,5,14,2,0.433
0,5,14,3,0.384
0,5,14,4,0.448
0,5,18,0,0.552
0,5,18,1,0.388
0,5,18,2,0.469
0,5,18,3,0.421
0,5,18,4,0.483
0,5,20,0,0.509
0,5,20,1,0.35
0,5,20,2,0.424
0,5,20,3,0.383
0,5,20,4,0.446
0,5,22,0,0.509
0,5,22,1,0.35
0,5,22,2,0.424
0,5,22,3,0.383
0,5,22,4,0.446
0,5,23,0,0.553
0,5,23,1,0.389
0,5,23,2,0.47
0,5,23,3,0.422
0,5,23,4,0.484
0,5,24,0,0.552
0,5,24,1,0.388
0,5,24,2,0.469
0,5,24,3,0.421
0,5,24,4,0.483
0,5,25,0,0.51
0,5,25,1,0.352
0,5,25,2,0.426
0,5,25,3,0.384
0,5,25,4,0.448
0,5,26,0,0.063
0,5,26,1,0.354
0,5,26,2,0.426
0,5,26,3,0.385
0,5,26,4,0.448
0,5,27,0,0.553
0,5,27,1,0.389
0,5,27,2,0.469
0,5,27,3,0.422
0,5,27,4,0.484
0,5,28,0,0.552
0,5,28,1,0.388
0,5,28,2,0.469
0,5,28,3,0.421
0,5,28,4,0.483
0,5,30,0,0.553
0,5,30,1,0.389
0,5,30,2,0.469
0,5,30,3,0.422
0,5,30,4,0.484
0,5,31,0,0.508
0,5,31,1,0.35
0,5,31,2,0.423
0,5,31,3,0.382
0,5,31,4,0.446
0,5,32,0,0.552
0,5,32,1,0.388
0,5,32,2,0.469
0,5,32,3,0.421
0,5,32,4,0.483
0,5,33,0,0.566
0,5,33,1,0.438
0,5,33,2,0.518
0,5,33,3,0.46
0,5,33,4,0.499
0,5,36,0,0.552
0,5,36,1,0.388
0,5,36,2,0.469
0,5,36,3,0.421
0,5,36,4,0.483
0,5,52,0,0.564
0,5,52,1,0.423
0,5,52,2,0.497
0,5,52,3,0.454
0,5,52,4,0.521
0,5,53,0,0.51
0,5,53,1,0.351
0,5,53,2,0.425
0,5,53,3,0.384
0,5,53,4,0.448
0,5,54,0,0.509
0,5,54,1,0.35
0,5,54,2,0.424
0,5,54,3,0.383
0,5,54,4,0.446
0,5,55,0,0.556
0,5,55,1,0.392
0,5,55,2,0.472
0,5,55,3,0.425
0,5,55,4,0.487
0,5,56,0,0.528
0,5,56,1,0.38
0,5,56,2,0.452
0,5,56,3,0.396
0,5,56,4,0.47
0,5,58,0,0.552
0,5,58,1,0.388
0,5,58,2,0.469
0,5,58,3,0.421
0,5,58,4,0.483
0,5,59,0,0.535
0,5,59,1,0.389
0,5,59,2,0.468
0,5,59,3,0.42
0,5,59,4,0.47
0,5,60,0,0.509
0,5,60,1,0.35
0,5,60,2,0.424
0,5,60,3,0.383
0,5,60,4,0.446
0,5,61,0,0.51
0,5,61,1,0.351
0,5,61,2,0.425
0,5,61,3,0.384
0,5,61,4,0.448
0,5,64,0,0.553
0,5,64,1,0.389
0,5,64,2,0.469
0,5,64,3,0.422
0,5,64,4,0.484
0,5,67,0,0.508
0,5,67,1,0.35
0,5,67,2,0.423
0,5,67,3,0.382
0,5,67,4,0.446
0,5,68,0,0.568
0,5,68,1,0.429
0,5,68,2,0.511
0,5,68,3,0.451
0,5,68,4,0.504
0,6,2,0,0.565
0,6,2,1,0.519
0,6,2,2,0.531
0,6,2,3,0.456
0,6,2,4,0.515
0,6,14,0,0.527
0,6,14,1,0.489
0,6,14,2,0.495
0,6,14,3,0.424
0,6,14,4,0.486
0,6,18,0,0.565
0,6,18,1,0.519
0,6,18,2,0.531
0,6,18,3,0.456
0,6,18,4,0.515
0,6,20,0,0.522
0,6,20,1,0.482
0,6,20,2,0.487
0,6,20,3,0.418
0,6,20,4,0.479
0,6,22,0,0.522
0,6,22,1,0.482
0,6,22,2,0.487
0,6,22,3,0.418
0,6,22,4,0.479
0,6,23,0,0.566
0,6,23,1,0.521
0,6,23,2,0.533
0,6,23,3,0.457
0,6,23,4,0.517
0,6,24,0,0.565
0,6,24,1,0.519
0,6,24,2,0.531
0,6,24,3,0.456
0,6,24,4,0.515
0,6,25,0,0.524
0,6,25,1,0.483
0,6,25,2,0.488
0,6,25,3,0.419
0,6,25,4,0.48
0,6,26,0,0.107
0,6,26,1,0.486
0,6,26,2,0.489
0,6,26,3,0.419
0,6,26,4,0.48
0,6,27,0,0.566
0,6,27,1,0.52
0,6,27,2,0.532
0,6,27,3,0.457
0,6,27,4,0.516
0,6,28,0,0.565
0,6,28,1,0.519
0,6,28,2,0.531
0,6,28,3,0.456
0,6,28,4,0.515
0,6,30,0,0.566
0,6,30,1,0.52
0,6,30,2,0.532
0,6,30,3,0.457
0,6,30,4,0.516
0,6,31,0,0.521
0,6,31,1,0.481
0,6,31,2,0.486
0,6,31,3,0.417
0,6,31,4,0.478
0,6,32,0,0.565
0,6,32,1,0.519
0,6,32,2,0.531
0,6,32,3,0.456
0,6,32,4,0.515
0,6,33,0,0.613
0,6,33,1,0.585
0,6,33,2,0.588
0,6,33,3,0.522
0,6,33,4,0.58
0,6,36,0,0.565
0,6,36,1,0.519
0,6,36,2,0.531
0,6,36,3,0.456
0,6,36,4,0.515
0,6,52,0,0.477
0,6,52,1,0.422
0,6,52,2,0.508
0,6,52,3,0.391
0,6,52,4,0.466
0,6,53,0,0.524
0,6,53,1,0.483
0,6,53,2,0.488
0,6,53,3,0.419
0,6,53,4,0.48
0,6,54,0,0.522
0,6,54,1,0.482
0,6,54,2,0.487
0,6,54,3,0.418
0,6,54,4,0.479
0,6,55,0,0.569
0,6,55,1,0.524
0,6,55,2,0.535
0,6,55,3,0.46
0,6,55,4,0.52
0,6,56,0,0.55
0,6,56,1,0.505
0,6,56,2,0.519
0,6,56,3,0.444
0,6,56,4,0.502
0,6,58,0,0.565
0,6,58,1,0.519
0,6,58,2,0.531
0,6,58,3,0.456
0,6,58,4,0.515
0,6,59,0,0.553
0,6,59,1,0.509
0,6,59,2,0.518
0,6,59,3,0.447
0,6,59,4,0.507
0,6,60,0,0.522
0,6,60,1,0.482
0,6,60,2,0.487
0,6,60,3,0.418
0,6,60,4,0.479
0,6,61,0,0.523
0,6,61,1,0.483
0,6,61,2,0.488
0,6,61,3,0.419
0,6,61,4,0.48
0,6,64,0,0.566
0,6,64,1,0.52
0,6,64,2,0.532
0,6,64,3,0.457
0,6,64,4,0.516
0,6,67,0,0.521
0,6,67,1,0.481
0,6,67,2,0.486
0,6,67,3,0.417
0,6,67,4,0.478
0,6,68,0,0.616
0,6,68,1,0.588
0,6,68,2,0.598
0,6,68,3,0.522
0,6,68,4,0.582
0,7,9,0,0.362
0,7,9,1,0.33
0,7,9,2,0.36
0,7,9,3,0.359
0,7,9,4,0.32
0,7,62,0,0.37
0,7,62,1,0.339
0,7,62,2,0.366
0,7,62,3,0.373
0,7,62,4,0.329
0,7,70,0,0.421
0,7,70,1,0.389
0,7,70,2,0.42
0,7,70,3,0.41
0,7,70,4,0.374
0,8,2,0,0.567
0,8,2,1,0.426
0,8,2,2,0.496
0,8,2,3,0.382
0,8,2,4,0.465
0,8,14,0,0.539
0,8,14,1,0.402
0,8,14,2,0.475
0,8,14,3,0.355
0,8,14,4,0.443
0,8,18,0,0.567
0,8,18,1,0.426
0,8,18,2,0.496
0,8,18,3,0.382
0,8,18,4,0.465
0,8,20,0,0.525
0,8,20,1,0.388
0,8,20,2,0.452
0,8,20,3,0.344
0,8,20,4,0.429
0,8,22,0,0.525
0,8,22,1,0.388
0,8,22,2,0.452
0,8,22,3,0.344
0,8,22,4,0.429
0,8,23,0,0.569
0,8,23,1,0.427
0,8,23,2,0.497
0,8,23,3,0.383
0,8,23,4,0.467
0,8,24,0,0.567
0,8,24,1,0.426
0,8,24,2,0.496
0,8,24,3,0.382
0,8,24,4,0.465
0,8,25,0,0.526
0,8,25,1,0.389
0,8,25,2,0.453
0,8,25,3,0.345
0,8,25,4,0.43
0,8,26,0,0.098
0,8,26,1,0.392
0,8,26,2,0.453
0,8,26,3,0.346
0,8,26,4,0.431
0,8,27,0,0.568
0,8,27,1,0.426
0,8,27,2,0.497
0,8,27,3,0.383
0,8,27,4,0.466
0,8,28,0,0.567
0,8,28,1,0.426
0,8,28,2,0.496
0,8,28,3,0.382
0,8,28,4,0.465
0,8,30,0,0.568
0,8,30,1,0.426
0,8,30,2,0.497
0,8,30,3,0.383
0,8,30,4,0.466
0,8,31,0,0.524
0,8,31,1,0.387
0,8,31,2,0.45
0,8,31,3,0.343
0,8,31,4,0.428
0,8,32,0,0.567
0,8,32,1,0.426
0,8,32,2,0.496
0,8,32,3,0.382
0,8,32,4,0.465
0,8,33,0,0.63
0,8,33,1,0.491
0,8,33,2,0.576
0,8,33,3,0.457
0,8,33,4,0.531
0,8,36,0,0.567
0,8,36,1,0.426
0,8,36,2,0.496
0,8,36,3,0.382
0,8,36,4,0.465
0,8,52,0,0.505
0,8,52,1,0.401
0,8,52,2,0.503
0,8,52,3,0.371
0,8,52,4,0.473
0,8,53,0,0.526
0,8,53,1,0.389
0,8,53,2,0.453
0,8,53,3,0.345
0,8,53,4,0.43
0,8,54,0,0.525
0,8,54,1,0.388
0,8,54,2,0.452
0,8,54,3,0.344
0,8,54,4,0.429
0,8,55,0,0.572
0,8,55,1,0.43
0,8,55,2,0.5
0,8,55,3,0.386
0,8,55,4,0.47
0,8,56,0,0.548
0,8,56,1,0.408
0,8,56,2,0.481
0,8,56,3,0.367
0,8,56,4,0.451
0,8,58,0,0.567
0,8,58,1,0.426
0,8,58,2,0.496
0,8,58,3,0.382
0,8,58,4,0.465
0,8,59,0,0.56
0,8,59,1,0.424
0,8,59,2,0.491
0,8,59,3,0.381
0,8,59,4,0.46
0,8,60,0,0.525
0,8,60,1,0.388
0,8,60,2,0.452
0,8,60,3,0.344
0,8,60,4,0.429
0,8,61,0,0.526
0,8,61,1,0.389
0,8,61,2,0.453
0,8,61,3,0.345
0,8,61,4,0.43
0,8,64,0,0.568
0,8,64,1,0.426
0,8,64,2,0.497
0,8,64,3,0.383
0,8,64,4,0.466
0,8,67,0,0.524
0,8,67,1,0.387
0,8,67,2,0.451
0,8,67,3,0.343
0,8,67,4,0.428
0,8,68,0,0.618
0,8,68,1,0.475
0,8,68,2,0.557
0,8,68,3,0.441
0,8,68,4,0.52
0,9,2,0,0.828
0,9,2,1,0.734
0,9,2,2,0.839
0,9,2,3,0.85
0,9,2,4,0.75
0,9,14,0,0.786
0,9,14,1,0.696
0,9,14,2,0.801
0,9,14,3,0.812
0,9,14,4,0.714
0,9,18,0,0.828
0,9,18,1,0.734
0,9,18,2,0.839
0,9,18,3,0.85
0,9,18,4,0.75
0,9,20,0,0.785
0,9,20,1,0.696
0,9,20,2,0.795
0,9,20,3,0.812
0,9,20,4,0.714
0,9,22,0,0.785
0,9,22,1,0.696
0,9,22,2,0.795
0,9,22,3,0.812
0,9,22,4,0.714
0,9,23,0,0.83
0,9,23,1,0.735
0,9,23,2,0.841
0,9,23,3,0.852
0,9,23,4,0.752
0,9,24,0,0.828
0,9,24,1,0.734
0,9,24,2,0.839
0,9,24,3,0.85
0,9,24,4,0.75
0,9,25,0,0.786
0,9,25,1,0.697
0,9,25,2,0.796
0,9,25,3,0.813
0,9,25,4,0.715
0,9,26,0,0.059
0,9,26,1,0.7
0,9,26,2,0.797
0,9,26,3,0.814
0,9,26,4,0.716
0,9,27,0,0.829
0,9,27,1,0.735
0,9,27,2,0.84
0,9,27,3,0.851
0,9,27,4,0.752
0,9,28,0,0.828
0,9,28,1,0.734
0,9,28,2,0.839
0,9,28,3,0.85
0,9,28,4,0.75
0,9,30,0,0.829
0,9,30,1,0.735
0,9,30,2,0.84
0,9,30,3,0.851
0,9,30,4,0.752
0,9,31,0,0.784
0,9,31,1,0.695
0,9,31,2,0.794
0,9,31,3,0.811
0,9,31,4,0.713
0,9,32,0,0.828
0,9,32,1,0.734
0,9,32,2,0.839
0,9,32,3,0.85
0,9,32,4,0.75
0,9,33,0,0.704
0,9,33,1,0.681
0,9,33,2,0.71
0,9,33,3,0.732
0,9,33,4,0.674
0,9,36,0,0.828
0,9,36,1,0.734
0,9,36,2,0.839
0,9,36,3,0.85
0,9,36,4,0.75
0,9,52,0,0.692
0,9,52,1,0.621
0,9,52,2,0.803
0,9,52,3,0.743
0,9,52,4,0.691
0,9,53,0,0.787
0,9,53,1,0.697
0,9,53,2,0.796
0,9,53,3,0.814
0,9,53,4,0.716
0,9,54,0,0.785
0,9,54,1,0.696
0,9,54,2,0.795
0,9,54,3,0.812
0,9,54,4,0.714
0,9,55,0,0.833
0,9,55,1,0.738
0,9,55,2,0.842
0,9,55,3,0.854
0,9,55,4,0.755
0,9,56,0,0.79
0,9,56,1,0.701
0,9,56,2,0.8
0,9,56,3,0.817
0,9,56,4,0.722
0,9,58,0,0.828
0,9,58,1,0.734
0,9,58,2,0.839
0,9,58,3,0.85
0,9,58,4,0.75
0,9,59,0,0.756
0,9,59,1,0.704
0,9,59,2,0.755
0,9,59,3,0.779
0,9,59,4,0.697
0,9,60,0,0.785
0,9,60,1,0.696
0,9,60,2,0.795
0,9,60,3,0.812
0,9,60,4,0.714
0,9,61,0,0.787
0,9,61,1,0.697
0,9,61,2,0.796
0,9,61,3,0.814
0,9,61,4,0.715
0,9,64,0,0.829
0,9,64,1,0.735
0,9,64,2,0.84
0,9,64,3,0.851
0,9,64,4,0.752
0,9,67,0,0.784
0,9,67,1,0.695
0,9,67,2,0.794
0,9,67,3,0.811
0,9,67,4,0.713
0,9,68,0,0.778
0,9,68,1,0.733
0,9,68,2,0.785
0,9,68,3,0.801
0,9,68,4,0.724
0,10,2,0,0.884
0,10,2,1,0.796
0,10,2,2,0.886
0,10,2,3,0.863
0,10,2,4,0.82
0,10,14,0,0.841
0,10,14,1,0.758
0,10,14,2,0.842
0,10,14,3,0.826
0,10,14,4,0.784
0,10,18,0,0.884
0,10,18,1,0.796
0,10,18,2,0.886
